CPU_usage,Memory_info,DiskUsage,nWattsSupply,Moment
612.8,"svmem(total=540894633984, available=491075231744, percent=9.2, used=46225330176, free=377030148096, active=63081144320, inactive=90318454784, buffers=2351050752, cached=115288104960, shared=92217344, slab=6800072704)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:13:33.682332
560.6,"svmem(total=540894633984, available=490997190656, percent=9.2, used=46297714688, free=376899874816, active=63108866048, inactive=90377355264, buffers=2351050752, cached=115345993728, shared=98439168, slab=6801960960)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:13:36.009071
715.7,"svmem(total=540894633984, available=490988158976, percent=9.2, used=46306836480, free=376890744832, active=63119818752, inactive=90377281536, buffers=2351063040, cached=115345989632, shared=98353152, slab=6802489344)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:13:38.337637
456.7,"svmem(total=540894633984, available=491045990400, percent=9.2, used=46255140864, free=376948428800, active=63103856640, inactive=90370736128, buffers=2351063040, cached=115340001280, shared=92217344, slab=6799917056)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:13:40.980729
652.9,"svmem(total=540894633984, available=491030704128, percent=9.2, used=46270418944, free=376933068800, active=63114559488, inactive=90370744320, buffers=2351063040, cached=115340083200, shared=92217344, slab=6800678912)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:13:43.312920
578.3,"svmem(total=540894633984, available=491021344768, percent=9.2, used=46279790592, free=376923504640, active=63116918784, inactive=90370752512, buffers=2351075328, cached=115340263424, shared=92217344, slab=6799826944)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:13:45.647761
683.9,"svmem(total=540894633984, available=490978275328, percent=9.2, used=46322802688, free=376880386048, active=63142518784, inactive=90370826240, buffers=2351075328, cached=115340369920, shared=92274688, slab=6800158720)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:13:47.997894
755.0,"svmem(total=540894633984, available=490913538048, percent=9.2, used=46380826624, free=376815460352, active=63191699456, inactive=90377359360, buffers=2351087616, cached=115347259392, shared=98983936, slab=6799712256)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:13:50.359508
400.3,"svmem(total=540894633984, available=490969464832, percent=9.2, used=46332092416, free=376871239680, active=63169245184, inactive=90370142208, buffers=2351087616, cached=115340214272, shared=91787264, slab=6799261696)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:13:52.692956
558.4,"svmem(total=540894633984, available=490967945216, percent=9.2, used=46333194240, free=376869593088, active=63170342912, inactive=90370826240, buffers=2351087616, cached=115340759040, shared=92217344, slab=6799912960)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:13:55.023144
465.7,"svmem(total=540894633984, available=490957377536, percent=9.2, used=46343749632, free=376859004928, active=63174406144, inactive=90370846720, buffers=2351099904, cached=115340779520, shared=92217344, slab=6800998400)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:13:57.367615
646.2,"svmem(total=540894633984, available=490914410496, percent=9.2, used=46386692096, free=376815902720, active=63212498944, inactive=90370904064, buffers=2351099904, cached=115340939264, shared=92262400, slab=6800547840)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:13:59.792332
799.9,"svmem(total=540894633984, available=490880294912, percent=9.2, used=46413750272, free=376781508608, active=63219785728, inactive=90377920512, buffers=2351112192, cached=115348262912, shared=99299328, slab=6801211392)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:14:02.100716
381.9,"svmem(total=540894633984, available=490940174336, percent=9.2, used=46361374720, free=376841252864, active=63193915392, inactive=90370863104, buffers=2351112192, cached=115340894208, shared=91815936, slab=6799843328)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:04.464544
644.8,"svmem(total=540894633984, available=490906943488, percent=9.2, used=46394200064, free=376807911424, active=63218216960, inactive=90370916352, buffers=2351112192, cached=115341410304, shared=92217344, slab=6801137664)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:06.780688
488.1,"svmem(total=540894633984, available=490914312192, percent=9.2, used=46386819072, free=376815460352, active=63209275392, inactive=90370932736, buffers=2351124480, cached=115341230080, shared=92217344, slab=6801489920)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:09.125827
729.8,"svmem(total=540894633984, available=490907914240, percent=9.2, used=46393724928, free=376808755200, active=63219601408, inactive=90370940928, buffers=2351136768, cached=115341017088, shared=92217344, slab=6799388672)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:11.495452
632.1,"svmem(total=540894633984, available=490894983168, percent=9.2, used=46406176768, free=376796282880, active=63216668672, inactive=90370985984, buffers=2351136768, cached=115341037568, shared=92217344, slab=6798987264)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:13.857120
605.5,"svmem(total=540894633984, available=490825936896, percent=9.3, used=46469251072, free=376727261184, active=63257034752, inactive=90376724480, buffers=2351136768, cached=115346984960, shared=98181120, slab=6799937536)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:14:16.204450
578.5,"svmem(total=540894633984, available=490887405568, percent=9.2, used=46413774848, free=376788582400, active=63233073152, inactive=90371100672, buffers=2351149056, cached=115341127680, shared=92176384, slab=6801010688)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:18.530688
336.5,"svmem(total=540894633984, available=490892447744, percent=9.2, used=46408683520, free=376793616384, active=63235223552, inactive=90371018752, buffers=2351149056, cached=115341185024, shared=92217344, slab=6801571840)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:20.925072
661.6,"svmem(total=540894633984, available=490893991936, percent=9.2, used=46407127040, free=376795058176, active=63224614912, inactive=90371022848, buffers=2351149056, cached=115341299712, shared=92217344, slab=6799757312)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:23.274016
515.1,"svmem(total=540894633984, available=490877784064, percent=9.2, used=46423355392, free=376778731520, active=63237971968, inactive=90371047424, buffers=2351161344, cached=115341385728, shared=92217344, slab=6801559552)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:25.582098
744.9,"svmem(total=540894633984, available=490590687232, percent=9.3, used=46710472704, free=376491503616, active=63548026880, inactive=90371178496, buffers=2351161344, cached=115341496320, shared=92217344, slab=6800666624)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:27.947333
551.1,"svmem(total=540894633984, available=490743291904, percent=9.3, used=46549868544, free=376644079616, active=63337656320, inactive=90379157504, buffers=2351173632, cached=115349512192, shared=100188160, slab=6802403328)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:14:30.282705
450.2,"svmem(total=540894633984, available=490751012864, percent=9.3, used=46546059264, free=376651710464, active=63333560320, inactive=90375602176, buffers=2351173632, cached=115345690624, shared=96284672, slab=6801850368)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:14:32.653000
639.0,"svmem(total=540894633984, available=490806710272, percent=9.3, used=46494433280, free=376707248128, active=63311532032, inactive=90371248128, buffers=2351173632, cached=115341778944, shared=92217344, slab=6800719872)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:35.029452
349.0,"svmem(total=540894633984, available=490779959296, percent=9.3, used=46521729024, free=376680378368, active=63326044160, inactive=90370850816, buffers=2351185920, cached=115341340672, shared=91664384, slab=6801027072)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:37.339649
685.4,"svmem(total=540894633984, available=490777845760, percent=9.3, used=46523281408, free=376678027264, active=63327158272, inactive=90371276800, buffers=2351185920, cached=115342139392, shared=92217344, slab=6801633280)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:39.682859
484.1,"svmem(total=540894633984, available=490797068288, percent=9.3, used=46504087552, free=376697204736, active=63319945216, inactive=90371309568, buffers=2351185920, cached=115342155776, shared=92217344, slab=6800244736)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:42.020164
703.4,"svmem(total=540894633984, available=490774777856, percent=9.3, used=46526349312, free=376674684928, active=63336443904, inactive=90371309568, buffers=2351198208, cached=115342401536, shared=92217344, slab=6800691200)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:44.341022
658.5,"svmem(total=540894633984, available=490786615296, percent=9.3, used=46514511872, free=376686374912, active=63326371840, inactive=90371325952, buffers=2351198208, cached=115342548992, shared=92217344, slab=6800613376)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:46.718090
619.5,"svmem(total=540894633984, available=490741645312, percent=9.3, used=46559481856, free=376641376256, active=63351902208, inactive=90371342336, buffers=2351210496, cached=115342565376, shared=92217344, slab=6802386944)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:49.036542
697.6,"svmem(total=540894633984, available=490772357120, percent=9.3, used=46528774144, free=376672067584, active=63341400064, inactive=90371362816, buffers=2351210496, cached=115342581760, shared=92217344, slab=6801911808)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:51.376205
429.0,"svmem(total=540894633984, available=490708791296, percent=9.3, used=46591905792, free=376608501760, active=63374364672, inactive=90371555328, buffers=2351210496, cached=115343015936, shared=92635136, slab=6802759680)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:14:53.692404
625.0,"svmem(total=540894633984, available=490765467648, percent=9.3, used=46535655424, free=376665137152, active=63350730752, inactive=90371403776, buffers=2351222784, cached=115342618624, shared=92217344, slab=6803451904)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:14:56.029890
401.3,"svmem(total=540894633984, available=490694238208, percent=9.3, used=46599159808, free=376593874944, active=63368577024, inactive=90379165696, buffers=2351222784, cached=115350376448, shared=99958784, slab=6801481728)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:14:58.464976
742.5,"svmem(total=540894633984, available=490756038656, percent=9.3, used=46545108992, free=376655634432, active=63350714368, inactive=90371440640, buffers=2351235072, cached=115342655488, shared=92217344, slab=6800986112)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:00.803185
344.5,"svmem(total=540894633984, available=490727280640, percent=9.3, used=46573862912, free=376626855936, active=63368716288, inactive=90371514368, buffers=2351235072, cached=115342680064, shared=92225536, slab=6801842176)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:03.126019
575.0,"svmem(total=540894633984, available=490706972672, percent=9.3, used=46594170880, free=376606539776, active=63389978624, inactive=90371518464, buffers=2351235072, cached=115342688256, shared=92217344, slab=6802235392)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:05.708352
727.3,"svmem(total=540894633984, available=490718916608, percent=9.3, used=46582222848, free=376618622976, active=63388393472, inactive=90371493888, buffers=2351247360, cached=115342540800, shared=92217344, slab=6800494592)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:08.056984
504.6,"svmem(total=540894633984, available=490568196096, percent=9.3, used=46720471040, free=376467369984, active=63450681344, inactive=90383966208, buffers=2351247360, cached=115355545600, shared=105205760, slab=6802472960)","sdiskusage(total=938517508096, used=381526003712, free=509241974784, percent=42.8)",-1,2025-03-12 11:15:10.410386
672.6,"svmem(total=540894633984, available=490690736128, percent=9.3, used=46610403328, free=376590147584, active=63410917376, inactive=90371526656, buffers=2351247360, cached=115342835712, shared=92217344, slab=6803247104)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:12.747474
341.4,"svmem(total=540894633984, available=490611032064, percent=9.3, used=46689898496, free=376510271488, active=63453192192, inactive=90371747840, buffers=2351247360, cached=115343216640, shared=92418048, slab=6803939328)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:15:15.057734
676.0,"svmem(total=540894633984, available=490660974592, percent=9.3, used=46640168960, free=376560173056, active=63436070912, inactive=90371563520, buffers=2351259648, cached=115343032320, shared=92217344, slab=6801694720)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:17.442010
345.5,"svmem(total=540894633984, available=490659590144, percent=9.3, used=46641561600, free=376558665728, active=63444738048, inactive=90371575808, buffers=2351259648, cached=115343147008, shared=92217344, slab=6802870272)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:19.804191
592.4,"svmem(total=540894633984, available=490652491776, percent=9.3, used=46648651776, free=376551559168, active=63457878016, inactive=90371584000, buffers=2351259648, cached=115343163392, shared=92217344, slab=6804152320)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:22.135913
804.9,"svmem(total=540894633984, available=490658959360, percent=9.3, used=46642171904, free=376558018560, active=63447842816, inactive=90371592192, buffers=2351271936, cached=115343171584, shared=92217344, slab=6802616320)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:24.475586
543.7,"svmem(total=540894633984, available=490576150528, percent=9.3, used=46724558848, free=376475013120, active=63492861952, inactive=90372239360, buffers=2351271936, cached=115343790080, shared=92643328, slab=6802382848)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:15:26.939439
719.0,"svmem(total=540894633984, available=490665234432, percent=9.3, used=46635892736, free=376564056064, active=63451303936, inactive=90371620864, buffers=2351271936, cached=115343413248, shared=92217344, slab=6802075648)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:29.302877
418.8,"svmem(total=540894633984, available=490612969472, percent=9.3, used=46687817728, free=376511766528, active=63466532864, inactive=90371624960, buffers=2351271936, cached=115343777792, shared=92565504, slab=6803423232)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:15:31.621596
670.9,"svmem(total=540894633984, available=490655956992, percent=9.3, used=46645186560, free=376554717184, active=63460069376, inactive=90371674112, buffers=2351284224, cached=115343446016, shared=92217344, slab=6802264064)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:33.981422
419.9,"svmem(total=540894633984, available=490109517824, percent=9.4, used=47191633920, free=376008163328, active=64023838720, inactive=90371821568, buffers=2351284224, cached=115343552512, shared=92217344, slab=6801625088)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:36.343523
630.1,"svmem(total=540894633984, available=490556121088, percent=9.3, used=46745010176, free=376454733824, active=63583629312, inactive=90371850240, buffers=2351296512, cached=115343593472, shared=92217344, slab=6800683008)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:38.704148
560.8,"svmem(total=540894633984, available=490592247808, percent=9.3, used=46708891648, free=376491130880, active=63536848896, inactive=90371862528, buffers=2351296512, cached=115343314944, shared=92217344, slab=6801117184)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:41.054363
779.1,"svmem(total=540894633984, available=490580238336, percent=9.3, used=46721683456, free=376479109120, active=63547686912, inactive=90371637248, buffers=2351296512, cached=115342544896, shared=91430912, slab=6802644992)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:43.400022
630.5,"svmem(total=540894633984, available=490569756672, percent=9.3, used=46731366400, free=376468545536, active=63561400320, inactive=90371891200, buffers=2351308800, cached=115343413248, shared=92217344, slab=6802784256)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:45.756644
402.9,"svmem(total=540894633984, available=490504024064, percent=9.3, used=46789230592, free=376402915328, active=63582904320, inactive=90379563008, buffers=2351308800, cached=115351179264, shared=100093952, slab=6802317312)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:15:48.098713
662.5,"svmem(total=540894633984, available=490554601472, percent=9.3, used=46746521600, free=376453644288, active=63565307904, inactive=90371919872, buffers=2351321088, cached=115343147008, shared=92217344, slab=6802403328)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:50.641634
399.4,"svmem(total=540894633984, available=490566422528, percent=9.3, used=46734716928, free=376465420288, active=63555080192, inactive=90371952640, buffers=2351321088, cached=115343175680, shared=92217344, slab=6803513344)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:52.978596
559.2,"svmem(total=540894633984, available=490483916800, percent=9.3, used=46808932352, free=376382869504, active=63596793856, inactive=90379730944, buffers=2351321088, cached=115351511040, shared=100503552, slab=6803054592)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:15:55.319162
497.9,"svmem(total=540894633984, available=490558128128, percent=9.3, used=46742994944, free=376457097216, active=63558860800, inactive=90371985408, buffers=2351333376, cached=115343208448, shared=92217344, slab=6801522688)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:15:57.829971
744.3,"svmem(total=540894633984, available=490550505472, percent=9.3, used=46750629888, free=376449839104, active=63571566592, inactive=90372001792, buffers=2351333376, cached=115342831616, shared=92217344, slab=6802513920)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:00.150473
583.8,"svmem(total=540894633984, available=490567598080, percent=9.3, used=46733524992, free=376466915328, active=63560777728, inactive=90372018176, buffers=2351345664, cached=115342848000, shared=92217344, slab=6802124800)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:02.496522
435.0,"svmem(total=540894633984, available=490471690240, percent=9.3, used=46822379520, free=376370896896, active=63604314112, inactive=90378969088, buffers=2351345664, cached=115350011904, shared=99299328, slab=6803865600)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:16:04.816360
598.5,"svmem(total=540894633984, available=490534297600, percent=9.3, used=46766854144, free=376433455104, active=63568121856, inactive=90372067328, buffers=2351345664, cached=115342979072, shared=92217344, slab=6802141184)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:07.204735
486.9,"svmem(total=540894633984, available=490553180160, percent=9.3, used=46748000256, free=376452042752, active=63564587008, inactive=90371588096, buffers=2351357952, cached=115343233024, shared=92188672, slab=6801747968)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:09.589702
627.3,"svmem(total=540894633984, available=490550083584, percent=9.3, used=46751055872, free=376448925696, active=63571197952, inactive=90372104192, buffers=2351357952, cached=115343294464, shared=92217344, slab=6801735680)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:11.912839
622.5,"svmem(total=540894633984, available=490548781056, percent=9.3, used=46752350208, free=376447614976, active=63586054144, inactive=90372112384, buffers=2351357952, cached=115343310848, shared=92217344, slab=6802300928)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:14.270508
550.2,"svmem(total=540894633984, available=490549059584, percent=9.3, used=46752071680, free=376447864832, active=63584866304, inactive=90372128768, buffers=2351370240, cached=115343327232, shared=92217344, slab=6803042304)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:16.609317
667.1,"svmem(total=540894633984, available=490562334720, percent=9.3, used=46738792448, free=376461062144, active=63574216704, inactive=90372141056, buffers=2351370240, cached=115343409152, shared=92217344, slab=6801494016)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:18.996619
555.7,"svmem(total=540894633984, available=490468569088, percent=9.3, used=46826311680, free=376367329280, active=63620165632, inactive=90378395648, buffers=2351382528, cached=115349610496, shared=98467840, slab=6802931712)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:16:21.335212
566.1,"svmem(total=540894633984, available=490551959552, percent=9.3, used=46748798976, free=376450711552, active=63578431488, inactive=90372509696, buffers=2351382528, cached=115343740928, shared=92581888, slab=6801379328)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:23.665573
368.4,"svmem(total=540894633984, available=490543321088, percent=9.3, used=46757814272, free=376442204160, active=63593955328, inactive=90372247552, buffers=2351382528, cached=115343233024, shared=92217344, slab=6800420864)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:26.147006
527.5,"svmem(total=540894633984, available=490553995264, percent=9.3, used=46747148288, free=376452808704, active=63586754560, inactive=90372272128, buffers=2351394816, cached=115343282176, shared=92217344, slab=6800175104)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:28.484755
579.6,"svmem(total=540894633984, available=490543214592, percent=9.3, used=46757928960, free=376441946112, active=63594033152, inactive=90372288512, buffers=2351394816, cached=115343364096, shared=92217344, slab=6799843328)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:30.948941
774.9,"svmem(total=540894633984, available=490552848384, percent=9.3, used=46748274688, free=376451633152, active=63588282368, inactive=90372300800, buffers=2351407104, cached=115343319040, shared=92217344, slab=6800871424)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:33.286130
700.0,"svmem(total=540894633984, available=490461470720, percent=9.3, used=46833393664, free=376360411136, active=63629135872, inactive=90378534912, buffers=2351407104, cached=115349422080, shared=98496512, slab=6801944576)","sdiskusage(total=938517508096, used=381525995520, free=509241982976, percent=42.8)",-1,2025-03-12 11:16:35.603588
606.9,"svmem(total=540894633984, available=490517458944, percent=9.3, used=46783684608, free=376416382976, active=63600586752, inactive=90372345856, buffers=2351407104, cached=115343159296, shared=92217344, slab=6799986688)","sdiskusage(total=938517508096, used=381525987328, free=509241991168, percent=42.8)",-1,2025-03-12 11:16:38.000195
