Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,10.45,1798.1480000000001,35.125,2
1,42.25,2457.1365,35.125,2
2,8.45,1796.6,35.125,2
3,10.45,2474.031,35.125,2
4,41.1,1771.624,35.125,2
5,11.45,1794.239,35.125,2
6,9.850000000000001,1797.658,35.125,2
7,9.45,1498.5685,35.125,2
8,12.0,2389.79,35.125,2
9,12.45,1649.751,35.125,2
10,12.45,1800.074,35.125,2
11,12.0,1796.58,35.125,2
12,9.0,2098.41,35.125,2
13,11.5,1797.9650000000001,35.125,2
14,12.0,1796.008,35.125,2
15,11.0,2473.2195,35.125,2
16,8.9,2096.656,35.125,2
17,8.5,2289.9065,35.125,2
18,10.95,1900.882,35.125,2
19,20.8,2632.6345,35.125,2
20,14.55,2328.7835,35.125,2
21,8.95,1770.754,35.125,2
22,11.4,2317.5699999999997,35.125,2
23,9.0,1498.9755,35.125,2
24,38.650000000000006,2383.1565,35.125,2
25,11.95,1660.6585,35.125,2
26,12.0,2297.499,35.125,2
27,11.0,2286.015,35.125,2
28,10.95,2694.9065,35.125,2
29,10.95,1875.674,35.125,2
30,11.5,2005.4105,35.125,2
31,33.0,2473.8665,35.125,2
