Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,45.2,2136.9534999999996,34.0625,2
1,37.6,2369.2110000000002,34.0625,2
2,42.2,2594.7045,34.0625,2
3,44.2,2556.8154999999997,34.0625,2
4,31.45,2907.9880000000003,34.0625,2
5,36.0,2429.8755,34.0625,2
6,32.1,2043.9505,34.0625,2
7,43.4,2278.514,34.0625,2
8,23.5,1791.4955,34.0625,2
9,10.55,1974.73,34.0625,2
10,27.3,1757.0330000000001,34.0625,2
11,10.9,1798.7804999999998,34.0625,2
12,27.0,2028.618,34.0625,2
13,13.149999999999999,2410.8445,34.0625,2
14,37.1,2657.6535000000003,34.0625,2
15,10.45,2000.208,34.0625,2
16,43.5,1945.8899999999999,34.0625,2
17,27.25,2163.015,34.0625,2
18,65.7,2714.673,34.0625,2
19,44.15,2240.0065,34.0625,2
20,56.8,2884.2169999999996,34.0625,2
21,43.4,2103.5029999999997,34.0625,2
22,44.5,2072.15,34.0625,2
23,32.05,2068.1585,34.0625,2
24,10.0,1660.7995,34.0625,2
25,20.35,1638.8670000000002,34.0625,2
26,10.05,2347.3255,34.0625,2
27,15.1,1799.2105000000001,34.0625,2
28,10.05,1999.667,34.0625,2
29,33.0,2191.6975,34.0625,2
30,20.5,2564.7025000000003,34.0625,2
31,26.0,2301.254,34.0625,2
