Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,46.75,2782.816,34.3125,2
1,48.25,2770.7345,34.3125,2
2,44.5,2899.2034999999996,34.3125,2
3,49.75,2705.2905,34.3125,2
4,49.5,2751.2675,34.3125,2
5,48.25,2750.641,34.3125,2
6,49.5,2933.8140000000003,34.3125,2
7,43.55,2791.6065,34.3125,2
8,48.75,2856.4325,34.3125,2
9,46.5,2669.5805,34.3125,2
10,49.25,2674.813,34.3125,2
11,46.05,2631.3950000000004,34.3125,2
12,47.25,2814.3329999999996,34.3125,2
13,45.35,2672.295,34.3125,2
14,58.7,2767.325,34.3125,2
15,49.3,2980.5575,34.3125,2
16,51.0,2766.4314999999997,34.3125,2
17,48.5,2756.772,34.3125,2
18,45.25,2890.226,34.3125,2
19,49.25,2692.1490000000003,34.3125,2
20,49.75,2763.2385000000004,34.3125,2
21,45.6,2749.6825,34.3125,2
22,61.55,2920.0379999999996,34.3125,2
23,46.5,2817.7290000000003,34.3125,2
24,52.5,2909.0425,34.3125,2
25,50.7,2736.6865,34.3125,2
26,42.55,2675.8095,34.3125,2
27,39.0,2666.8810000000003,34.3125,2
28,44.55,2816.684,34.3125,2
29,43.6,2693.175,34.3125,2
30,48.05,2789.5985,34.3125,2
31,50.4,2959.9435000000003,34.3125,2
