CPU_usage,Memory_info,DiskUsage,nWattsSupply,Moment
632.1,"svmem(total=540894633984, available=497800241152, percent=8.0, used=39517941760, free=384067538944, active=56146726912, inactive=90349203456, buffers=2348961792, cached=114960191488, shared=75169792, slab=6785523712)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:51:55.393380
515.4,"svmem(total=540894633984, available=497799225344, percent=8.0, used=39518945280, free=384066555904, active=56147091456, inactive=90349203456, buffers=2348961792, cached=114960171008, shared=75169792, slab=6787600384)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:51:57.735976
595.2,"svmem(total=540894633984, available=497787412480, percent=8.0, used=39530754048, free=384054738944, active=56149942272, inactive=90349207552, buffers=2348961792, cached=114960179200, shared=75169792, slab=6785921024)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:00.311429
557.1,"svmem(total=540894633984, available=497780461568, percent=8.0, used=39537713152, free=384047869952, active=56156606464, inactive=90349223936, buffers=2348961792, cached=114960089088, shared=75169792, slab=6787375104)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:02.653978
605.3,"svmem(total=540894633984, available=497725509632, percent=8.0, used=39588040704, free=383992877056, active=56173494272, inactive=90353893376, buffers=2348974080, cached=114964742144, shared=79814656, slab=6786838528)","sdiskusage(total=938517508096, used=381525975040, free=509242003456, percent=42.8)",-1,2025-03-12 10:52:04.977355
821.3,"svmem(total=540894633984, available=497776078848, percent=8.0, used=39542124544, free=384043429888, active=56162471936, inactive=90349252608, buffers=2348974080, cached=114960105472, shared=75169792, slab=6785818624)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:07.414912
377.8,"svmem(total=540894633984, available=497777958912, percent=8.0, used=39540244480, free=384045322240, active=56167038976, inactive=90349260800, buffers=2348986368, cached=114960080896, shared=75169792, slab=6785466368)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:09.757825
508.8,"svmem(total=540894633984, available=497771466752, percent=8.0, used=39546736640, free=384038821888, active=56168796160, inactive=90349268992, buffers=2348986368, cached=114960089088, shared=75169792, slab=6785548288)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:12.089018
592.4,"svmem(total=540894633984, available=497763266560, percent=8.0, used=39554928640, free=384030752768, active=56172081152, inactive=90349268992, buffers=2348998656, cached=114959953920, shared=75169792, slab=6787088384)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:14.430816
477.4,"svmem(total=540894633984, available=497700802560, percent=8.0, used=39609106432, free=383968268288, active=56196661248, inactive=90357411840, buffers=2348998656, cached=114968260608, shared=83451904, slab=6786682880)","sdiskusage(total=938517508096, used=381525979136, free=509241999360, percent=42.8)",-1,2025-03-12 10:52:16.766446
606.5,"svmem(total=540894633984, available=497757573120, percent=8.0, used=39560605696, free=384025104384, active=56179163136, inactive=90349277184, buffers=2348998656, cached=114959925248, shared=75169792, slab=6785572864)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:19.101434
391.0,"svmem(total=540894633984, available=497753432064, percent=8.0, used=39564763136, free=384020938752, active=56181538816, inactive=90349301760, buffers=2348998656, cached=114959933440, shared=75169792, slab=6786433024)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:21.428180
551.1,"svmem(total=540894633984, available=497761878016, percent=8.0, used=39556296704, free=384029384704, active=56183193600, inactive=90349301760, buffers=2349010944, cached=114959941632, shared=75169792, slab=6786256896)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:23.758958
802.7,"svmem(total=540894633984, available=497752600576, percent=8.0, used=39565586432, free=384020086784, active=56185819136, inactive=90349309952, buffers=2349010944, cached=114959949824, shared=75169792, slab=6786834432)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:26.088928
531.1,"svmem(total=540894633984, available=497703026688, percent=8.0, used=39615160320, free=383970504704, active=56211345408, inactive=90349723648, buffers=2349010944, cached=114959958016, shared=75169792, slab=6786252800)","sdiskusage(total=938517508096, used=381525979136, free=509241999360, percent=42.8)",-1,2025-03-12 10:52:28.459692
725.4,"svmem(total=540894633984, available=497748004864, percent=8.0, used=39570178048, free=384015466496, active=56193961984, inactive=90349334528, buffers=2349023232, cached=114959966208, shared=75169792, slab=6786076672)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:30.813604
403.7,"svmem(total=540894633984, available=497740849152, percent=8.0, used=39577329664, free=384008437760, active=56198733824, inactive=90349338624, buffers=2349023232, cached=114959843328, shared=75169792, slab=6786805760)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:33.149342
739.9,"svmem(total=540894633984, available=497743515648, percent=8.0, used=39574654976, free=384011104256, active=56202731520, inactive=90349338624, buffers=2349023232, cached=114959851520, shared=75169792, slab=6785490944)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:35.530172
581.7,"svmem(total=540894633984, available=497740664832, percent=8.0, used=39577513984, free=384008232960, active=56202088448, inactive=90349346816, buffers=2349031424, cached=114959855616, shared=75169792, slab=6786875392)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:37.869782
579.2,"svmem(total=540894633984, available=497735680000, percent=8.0, used=39582425088, free=384003248128, active=56204394496, inactive=90349740032, buffers=2349031424, cached=114959929344, shared=75227136, slab=6786490368)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:40.478850
665.3,"svmem(total=540894633984, available=497725673472, percent=8.0, used=39592488960, free=383993262080, active=56207937536, inactive=90349363200, buffers=2349031424, cached=114959851520, shared=75169792, slab=6785556480)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:42.806758
550.0,"svmem(total=540894633984, available=497717178368, percent=8.0, used=39600988160, free=383984754688, active=56221290496, inactive=90349375488, buffers=2349031424, cached=114959859712, shared=75169792, slab=6785904640)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:45.145921
523.3,"svmem(total=540894633984, available=497662787584, percent=8.0, used=39650746368, free=383930327040, active=56235720704, inactive=90354032640, buffers=2349043712, cached=114964516864, shared=79814656, slab=6785232896)","sdiskusage(total=938517508096, used=381525975040, free=509242003456, percent=42.8)",-1,2025-03-12 10:52:47.576159
600.3,"svmem(total=540894633984, available=497721950208, percent=8.0, used=39596232704, free=383989477376, active=56222240768, inactive=90349400064, buffers=2349043712, cached=114959880192, shared=75169792, slab=6785273856)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:49.924720
519.9,"svmem(total=540894633984, available=497710850048, percent=8.0, used=39607324672, free=383978377216, active=56228786176, inactive=90349400064, buffers=2349043712, cached=114959888384, shared=75169792, slab=6786060288)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:52.269832
837.4,"svmem(total=540894633984, available=497707528192, percent=8.0, used=39610638336, free=383975043072, active=56228945920, inactive=90349412352, buffers=2349056000, cached=114959896576, shared=75169792, slab=6786830336)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:54.605584
771.4,"svmem(total=540894633984, available=497706917888, percent=8.0, used=39611269120, free=383974404096, active=56233668608, inactive=90349441024, buffers=2349056000, cached=114959904768, shared=75169792, slab=6786101248)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:56.981985
562.4,"svmem(total=540894633984, available=497672687616, percent=8.0, used=39645487104, free=383940173824, active=56240021504, inactive=90349441024, buffers=2349056000, cached=114959917056, shared=75169792, slab=6786539520)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:52:59.352145
553.3,"svmem(total=540894633984, available=497675649024, percent=8.0, used=39642525696, free=383943094272, active=56245448704, inactive=90349449216, buffers=2349068288, cached=114959945728, shared=75169792, slab=6785916928)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:01.686849
365.6,"svmem(total=540894633984, available=497680683008, percent=8.0, used=39637471232, free=383948128256, active=56248049664, inactive=90349449216, buffers=2349068288, cached=114959966208, shared=75169792, slab=6787072000)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:04.018684
635.5,"svmem(total=540894633984, available=497668489216, percent=8.0, used=39649656832, free=383935934464, active=56247570432, inactive=90349449216, buffers=2349068288, cached=114959974400, shared=75169792, slab=6787072000)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:06.355974
693.7,"svmem(total=540894633984, available=497668501504, percent=8.0, used=39649656832, free=383935811584, active=56248061952, inactive=90349457408, buffers=2349080576, cached=114960084992, shared=75169792, slab=6785912832)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:09.020301
490.0,"svmem(total=540894633984, available=497613676544, percent=8.0, used=39696179200, free=383880966144, active=56270327808, inactive=90357563392, buffers=2349080576, cached=114968408064, shared=83484672, slab=6786887680)","sdiskusage(total=938517508096, used=381525979136, free=509241999360, percent=42.8)",-1,2025-03-12 10:53:11.362827
632.9,"svmem(total=540894633984, available=497669378048, percent=8.0, used=39648821248, free=383936630784, active=56251301888, inactive=90349502464, buffers=2349080576, cached=114960101376, shared=75169792, slab=6786863104)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:13.687614
519.0,"svmem(total=540894633984, available=497682886656, percent=8.0, used=39635312640, free=383950065664, active=56251379712, inactive=90349510656, buffers=2349080576, cached=114960175104, shared=75169792, slab=6786265088)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:16.016306
752.6,"svmem(total=540894633984, available=497682763776, percent=8.0, used=39635423232, free=383949934592, active=56254939136, inactive=90349518848, buffers=2349092864, cached=114960183296, shared=75169792, slab=6786338816)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:18.347827
739.3,"svmem(total=540894633984, available=497678016512, percent=8.0, used=39640170496, free=383945076736, active=56254902272, inactive=90349518848, buffers=2349092864, cached=114960293888, shared=75169792, slab=6785835008)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:20.725783
398.0,"svmem(total=540894633984, available=497636593664, percent=8.0, used=39675908096, free=383903653888, active=56262549504, inactive=90354679808, buffers=2349092864, cached=114965979136, shared=80846848, slab=6786514944)","sdiskusage(total=938517508096, used=381525979136, free=509241999360, percent=42.8)",-1,2025-03-12 10:53:23.071163
574.9,"svmem(total=540894633984, available=497685434368, percent=8.0, used=39632744448, free=383952355328, active=56256524288, inactive=90349658112, buffers=2349105152, cached=114960429056, shared=75169792, slab=6786453504)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:25.415773
327.9,"svmem(total=540894633984, available=497686331392, percent=8.0, used=39631867904, free=383953223680, active=56259178496, inactive=90349674496, buffers=2349105152, cached=114960437248, shared=75169792, slab=6785376256)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:27.772558
733.1,"svmem(total=540894633984, available=497692098560, percent=8.0, used=39626100736, free=383958982656, active=56261263360, inactive=90349682688, buffers=2349105152, cached=114960445440, shared=75169792, slab=6785044480)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:30.128115
685.1,"svmem(total=540894633984, available=497677692928, percent=8.0, used=39640498176, free=383944445952, active=56267714560, inactive=90349682688, buffers=2349105152, cached=114960584704, shared=75169792, slab=6784921600)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:32.473480
486.3,"svmem(total=540894633984, available=497624600576, percent=8.0, used=39693316096, free=383891083264, active=56285339648, inactive=90349936640, buffers=2349117440, cached=114961117184, shared=75427840, slab=6786531328)","sdiskusage(total=938517508096, used=381525979136, free=509241999360, percent=42.8)",-1,2025-03-12 10:53:34.805542
606.1,"svmem(total=540894633984, available=497661501440, percent=8.0, used=39656677376, free=383927971840, active=56274255872, inactive=90349686784, buffers=2349117440, cached=114960867328, shared=75169792, slab=6786019328)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:37.437995
648.8,"svmem(total=540894633984, available=497660669952, percent=8.0, used=39657488384, free=383926943744, active=56276172800, inactive=90349686784, buffers=2349129728, cached=114961072128, shared=75169792, slab=6786666496)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:39.774726
576.7,"svmem(total=540894633984, available=497604743168, percent=8.0, used=39710793728, free=383871016960, active=56292192256, inactive=90352295936, buffers=2349129728, cached=114963693568, shared=77778944, slab=6786625536)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:42.116716
797.6,"svmem(total=540894633984, available=497656557568, percent=8.0, used=39661604864, free=383922900992, active=56286924800, inactive=90349703168, buffers=2349129728, cached=114960998400, shared=75169792, slab=6786199552)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:44.445457
544.9,"svmem(total=540894633984, available=497648246784, percent=8.0, used=39669923840, free=383914573824, active=56287838208, inactive=90350235648, buffers=2349129728, cached=114961006592, shared=75169792, slab=6786129920)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:46.777736
469.8,"svmem(total=540894633984, available=497649176576, percent=8.0, used=39668973568, free=383915765760, active=56290148352, inactive=90349719552, buffers=2349142016, cached=114960752640, shared=75169792, slab=6785404928)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:49.144713
522.7,"svmem(total=540894633984, available=497643945984, percent=8.0, used=39674236928, free=383910428672, active=56291897344, inactive=90349748224, buffers=2349142016, cached=114960826368, shared=75169792, slab=6786281472)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:51.485272
560.9,"svmem(total=540894633984, available=497577623552, percent=8.0, used=39733653504, free=383844093952, active=56311443456, inactive=90357129216, buffers=2349142016, cached=114967744512, shared=82079744, slab=6786646016)","sdiskusage(total=938517508096, used=381525979136, free=509241999360, percent=42.8)",-1,2025-03-12 10:53:53.815608
674.7,"svmem(total=540894633984, available=497646780416, percent=8.0, used=39671386112, free=383913152512, active=56291676160, inactive=90349760512, buffers=2349154304, cached=114960941056, shared=75169792, slab=6786424832)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:56.139240
495.4,"svmem(total=540894633984, available=497647296512, percent=8.0, used=39670517760, free=383913799680, active=56289955840, inactive=90350596096, buffers=2349154304, cached=114961162240, shared=75513856, slab=6785978368)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:53:58.499497
665.5,"svmem(total=540894633984, available=497642139648, percent=8.0, used=39676022784, free=383908696064, active=56294744064, inactive=90349760512, buffers=2349154304, cached=114960760832, shared=75169792, slab=6786531328)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:00.843275
632.3,"svmem(total=540894633984, available=497635221504, percent=8.0, used=39682961408, free=383901745152, active=56295034880, inactive=90349793280, buffers=2349154304, cached=114960773120, shared=75169792, slab=6786908160)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:03.182283
524.8,"svmem(total=540894633984, available=497547280384, percent=8.0, used=39764635648, free=383813799936, active=56348876800, inactive=90355531776, buffers=2349166592, cached=114967031808, shared=81420288, slab=6786637824)","sdiskusage(total=938517508096, used=381525979136, free=509241999360, percent=42.8)",-1,2025-03-12 10:54:05.574504
626.2,"svmem(total=540894633984, available=497631117312, percent=8.0, used=39687049216, free=383897628672, active=56298807296, inactive=90349805568, buffers=2349166592, cached=114960789504, shared=75169792, slab=6786646016)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:07.926009
485.3,"svmem(total=540894633984, available=497641140224, percent=8.0, used=39676805120, free=383970086912, active=56298176512, inactive=90287362048, buffers=2349166592, cached=114898575360, shared=75177984, slab=6785724416)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:10.267114
757.6,"svmem(total=540894633984, available=497629564928, percent=8.0, used=39688601600, free=383896174592, active=56298627072, inactive=90349826048, buffers=2349178880, cached=114960678912, shared=75169792, slab=6786355200)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:12.608725
656.6,"svmem(total=540894633984, available=497622519808, percent=8.0, used=39695671296, free=383889096704, active=56298500096, inactive=90349846528, buffers=2349178880, cached=114960687104, shared=75169792, slab=6786756608)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:14.943770
545.9,"svmem(total=540894633984, available=497584582656, percent=8.0, used=39733587968, free=383851159552, active=56311193600, inactive=90350288896, buffers=2349191168, cached=114960695296, shared=75169792, slab=6786580480)","sdiskusage(total=938517508096, used=381525979136, free=509241999360, percent=42.8)",-1,2025-03-12 10:54:17.539226
570.1,"svmem(total=540894633984, available=497625935872, percent=8.0, used=39692226560, free=383892447232, active=56302616576, inactive=90349846528, buffers=2349191168, cached=114960769024, shared=75169792, slab=6786859008)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:19.881062
584.9,"svmem(total=540894633984, available=497622548480, percent=8.0, used=39695613952, free=383889051648, active=56303144960, inactive=90349854720, buffers=2349191168, cached=114960777216, shared=75169792, slab=6787178496)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:22.216008
461.6,"svmem(total=540894633984, available=497634590720, percent=8.0, used=39683571712, free=383901069312, active=56305344512, inactive=90349867008, buffers=2349203456, cached=114960789504, shared=75169792, slab=6787473408)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:24.555724
827.1,"svmem(total=540894633984, available=497623269376, percent=8.0, used=39694888960, free=383889743872, active=56305303552, inactive=90349871104, buffers=2349203456, cached=114960797696, shared=75169792, slab=6788079616)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:26.890952
476.7,"svmem(total=540894633984, available=497622278144, percent=8.0, used=39695888384, free=383888736256, active=56306171904, inactive=90350403584, buffers=2349203456, cached=114960805888, shared=75169792, slab=6787129344)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:29.269281
742.8,"svmem(total=540894633984, available=497622577152, percent=8.0, used=39695585280, free=383888887808, active=56308482048, inactive=90349891584, buffers=2349215744, cached=114960945152, shared=75169792, slab=6787731456)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:31.606470
455.9,"svmem(total=540894633984, available=497616424960, percent=8.0, used=39701725184, free=383882670080, active=56308068352, inactive=90349891584, buffers=2349215744, cached=114961022976, shared=75169792, slab=6787911680)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:33.937347
689.8,"svmem(total=540894633984, available=497628921856, percent=8.0, used=39689236480, free=383895150592, active=56307589120, inactive=90349907968, buffers=2349215744, cached=114961031168, shared=75169792, slab=6787497984)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:36.276605
593.6,"svmem(total=540894633984, available=497631174656, percent=8.0, used=39686987776, free=383897391104, active=56307535872, inactive=90349907968, buffers=2349228032, cached=114961027072, shared=75169792, slab=6787219456)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:38.624105
367.9,"svmem(total=540894633984, available=497617854464, percent=8.0, used=39700307968, free=383884050432, active=56311001088, inactive=90349928448, buffers=2349228032, cached=114961047552, shared=75169792, slab=6787588096)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:40.988817
639.0,"svmem(total=540894633984, available=497613565952, percent=8.0, used=39704584192, free=383879761920, active=56311447552, inactive=90349928448, buffers=2349228032, cached=114961059840, shared=75169792, slab=6787952640)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:43.323048
524.5,"svmem(total=540894633984, available=497587650560, percent=8.0, used=39730495488, free=383853875200, active=56349392896, inactive=90349932544, buffers=2349228032, cached=114961035264, shared=75169792, slab=6786703360)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:45.707887
782.2,"svmem(total=540894633984, available=497616044032, percent=8.0, used=39702089728, free=383882260480, active=56312221696, inactive=90349940736, buffers=2349240320, cached=114961043456, shared=75169792, slab=6786822144)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:48.082164
806.4,"svmem(total=540894633984, available=497622065152, percent=8.0, used=39696076800, free=383888330752, active=56312299520, inactive=90349957120, buffers=2349240320, cached=114960986112, shared=75169792, slab=6786428928)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:50.424399
424.2,"svmem(total=540894633984, available=497619046400, percent=8.0, used=39699128320, free=383885271040, active=56312811520, inactive=90349973504, buffers=2349240320, cached=114960994304, shared=75169792, slab=6787133440)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:52.770665
488.9,"svmem(total=540894633984, available=497617104896, percent=8.0, used=39701049344, free=383883329536, active=56313606144, inactive=90349973504, buffers=2349252608, cached=114961002496, shared=75169792, slab=6787502080)","sdiskusage(total=938517508096, used=381525970944, free=509242007552, percent=42.8)",-1,2025-03-12 10:54:55.111031
