Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,13.0,1649.431,33.1875,2
1,10.95,1785.4555,33.1875,2
2,12.45,1770.248,33.1875,2
3,44.55,2824.721,33.1875,2
4,13.05,1798.6505,33.1875,2
5,12.9,1649.5555,33.1875,2
6,17.5,1798.1125000000002,33.1875,2
7,10.55,1957.7865000000002,33.1875,2
8,32.5,2466.411,33.1875,2
9,12.149999999999999,1499.7895,33.1875,2
10,32.5,1799.474,33.1875,2
11,49.65,2621.3315000000002,33.1875,2
12,22.15,2384.737,33.1875,2
13,13.5,1797.5315,33.1875,2
14,9.55,1799.0715,33.1875,2
15,10.1,1647.1954999999998,33.1875,2
16,12.05,1800.7644999999998,33.1875,2
17,12.0,1749.196,33.1875,2
18,15.0,1992.755,33.1875,2
19,13.6,2471.765,33.1875,2
20,11.55,1795.902,33.1875,2
21,13.0,1648.4325,33.1875,2
22,12.0,2019.044,33.1875,2
23,12.05,2686.032,33.1875,2
24,9.55,2499.4015,33.1875,2
25,9.55,1497.7,33.1875,2
26,9.55,1662.9,33.1875,2
27,13.0,2859.2305,33.1875,2
28,12.6,2380.7455,33.1875,2
29,9.5,1797.5685,33.1875,2
30,12.6,1797.754,33.1875,2
31,10.95,1648.6329999999998,33.1875,2
