Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,51.4,2575.9195,33.6875,2
1,10.0,3255.7675,33.6875,2
2,16.05,3288.4004999999997,33.6875,2
3,22.4,3220.387,33.6875,2
4,27.15,3276.3655,33.6875,2
5,16.95,3238.1710000000003,33.6875,2
6,18.0,3229.6580000000004,33.6875,2
7,16.45,3225.7885,33.6875,2
8,28.45,3298.6645,33.6875,2
9,16.05,2775.5465000000004,33.6875,2
10,23.7,3295.901,33.6875,2
11,16.05,3293.107,33.6875,2
12,18.55,3295.99,33.6875,2
13,21.2,3296.129,33.6875,2
14,24.5,3295.0874999999996,33.6875,2
15,11.4,3291.9285,33.6875,2
16,15.9,2552.4714999999997,33.6875,2
17,15.4,3223.268,33.6875,2
18,26.85,3280.565,33.6875,2
19,13.45,3232.635,33.6875,2
20,10.95,3291.0365,33.6875,2
21,10.5,3260.288,33.6875,2
22,10.850000000000001,3260.7135,33.6875,2
23,17.05,3233.8585000000003,33.6875,2
24,23.75,3295.8615,33.6875,2
25,23.2,2853.6544999999996,33.6875,2
26,15.05,3297.9015,33.6875,2
27,21.5,3292.281,33.6875,2
28,23.2,3296.1594999999998,33.6875,2
29,15.5,3298.0919999999996,33.6875,2
30,24.1,3296.288,33.6875,2
31,46.5,3286.3025,33.6875,2
