Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,13.1,2915.6115,35.0625,2
1,14.4,2929.437,35.0625,2
2,11.0,2996.9595,35.0625,2
3,12.55,3298.911,35.0625,2
4,17.6,2806.5985,35.0625,2
5,17.4,2864.648,35.0625,2
6,12.5,2803.4565000000002,35.0625,2
7,11.95,2924.8125,35.0625,2
8,11.7,2538.6265,35.0625,2
9,12.6,3277.575,35.0625,2
10,12.1,2262.9155,35.0625,2
11,13.0,2925.8055,35.0625,2
12,7.5,2437.6085000000003,35.0625,2
13,18.0,2914.9049999999997,35.0625,2
14,57.45,2894.876,35.0625,2
15,15.55,2780.57,35.0625,2
16,30.3,2920.3895,35.0625,2
17,17.4,2912.5114999999996,35.0625,2
18,11.0,2789.2619999999997,35.0625,2
19,16.75,3299.7619999999997,35.0625,2
20,7.95,2791.5265,35.0625,2
21,35.9,2912.5375,35.0625,2
22,13.5,2813.3140000000003,35.0625,2
23,8.0,2910.6435,35.0625,2
24,17.6,3295.9815,35.0625,2
25,18.0,3305.824,35.0625,2
26,11.9,2316.4894999999997,35.0625,2
27,18.2,2789.219,35.0625,2
28,34.35,2417.245,35.0625,2
29,13.6,2914.044,35.0625,2
30,6.95,2883.6515,35.0625,2
31,10.55,2795.1490000000003,35.0625,2
