pid,process_name,used_gpu_memory
30415,python3,1216
30415,python3,2340
30415,python3,2926
30415,python3,2926
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3218
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3222
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,3224
30415,python3,48152
30415,[No data],47816
