timestamp,index,timestamp,name,temperature.gpu,utilization.gpu,utilization.memory,memory.total,memory.used,memory.free,power.draw,fan.speed,pstate,clocks.current.graphics,clocks.current.memory
2025-03-12 20:19:15.108603,2,2025/03/12 20:19:15.102,Quadro RTX 8000,40,0,0,49152,1,48592,23.26,33,P8,300,405
2025-03-12 20:19:17.429108,2,2025/03/12 20:19:17.422,Quadro RTX 8000,40,0,0,49152,1,48592,23.11,33,P8,300,405
2025-03-12 20:19:19.753138,2,2025/03/12 20:19:19.746,Quadro RTX 8000,39,0,0,49152,3,48589,23.08,33,P8,300,405
2025-03-12 20:19:22.085629,2,2025/03/12 20:19:22.079,Quadro RTX 8000,39,0,0,49152,3,48589,23.08,33,P8,300,405
2025-03-12 20:19:24.427676,2,2025/03/12 20:19:24.421,Quadro RTX 8000,39,0,0,49152,3,48589,22.85,33,P8,300,405
2025-03-12 20:19:26.768605,2,2025/03/12 20:19:26.761,Quadro RTX 8000,40,27,1,49152,1921,46671,63.51,33,P2,1395,6500
2025-03-12 20:19:29.108877,2,2025/03/12 20:19:29.102,Quadro RTX 8000,48,100,86,49152,2343,46249,262.75,33,P2,1800,6500
2025-03-12 20:19:31.453158,2,2025/03/12 20:19:31.445,Quadro RTX 8000,45,4,0,49152,2929,45663,85.75,33,P2,1890,6500
2025-03-12 20:19:33.762331,2,2025/03/12 20:19:33.756,Quadro RTX 8000,44,0,0,49152,2929,45663,65.06,33,P2,1395,6500
2025-03-12 20:19:36.094970,2,2025/03/12 20:19:36.088,Quadro RTX 8000,46,95,76,49152,3221,45371,190.48,33,P2,1890,6500
2025-03-12 20:19:38.424747,2,2025/03/12 20:19:38.414,Quadro RTX 8000,50,88,71,49152,3221,45371,249.45,33,P2,1830,6500
2025-03-12 20:19:40.764169,2,2025/03/12 20:19:40.756,Quadro RTX 8000,51,85,68,49152,3221,45371,221.32,33,P2,1830,6500
2025-03-12 20:19:43.099202,2,2025/03/12 20:19:43.093,Quadro RTX 8000,53,97,77,49152,3221,45371,255.77,33,P2,1800,6500
2025-03-12 20:19:45.437334,2,2025/03/12 20:19:45.428,Quadro RTX 8000,54,91,73,49152,3221,45371,255.55,33,P2,1845,6500
2025-03-12 20:19:47.773422,2,2025/03/12 20:19:47.764,Quadro RTX 8000,55,47,39,49152,3221,45371,207.09,33,P2,1830,6500
2025-03-12 20:19:50.101895,2,2025/03/12 20:19:50.091,Quadro RTX 8000,56,95,76,49152,3221,45371,259.46,33,P2,1800,6500
2025-03-12 20:19:52.432996,2,2025/03/12 20:19:52.423,Quadro RTX 8000,58,92,74,49152,3221,45371,259.79,33,P2,1800,6500
2025-03-12 20:19:54.758921,2,2025/03/12 20:19:54.752,Quadro RTX 8000,58,93,74,49152,3221,45371,254.26,33,P2,1800,6500
2025-03-12 20:19:57.079659,2,2025/03/12 20:19:57.068,Quadro RTX 8000,59,90,72,49152,3221,45371,253.81,33,P2,1785,6500
2025-03-12 20:19:59.459490,2,2025/03/12 20:19:59.452,Quadro RTX 8000,60,92,74,49152,3221,45371,251.43,33,P2,1800,6500
2025-03-12 20:20:01.782983,2,2025/03/12 20:20:01.776,Quadro RTX 8000,60,97,77,49152,3221,45371,258.36,33,P2,1785,6500
2025-03-12 20:20:04.089720,2,2025/03/12 20:20:04.083,Quadro RTX 8000,61,95,75,49152,3221,45371,261.27,33,P2,1770,6500
2025-03-12 20:20:06.415541,2,2025/03/12 20:20:06.408,Quadro RTX 8000,61,96,77,49152,3221,45371,259.78,33,P2,1770,6500
2025-03-12 20:20:08.739982,2,2025/03/12 20:20:08.733,Quadro RTX 8000,62,95,75,49152,3221,45371,256.81,33,P2,1770,6500
2025-03-12 20:20:11.071254,2,2025/03/12 20:20:11.062,Quadro RTX 8000,62,80,64,49152,3221,45371,248.06,33,P2,1755,6500
2025-03-12 20:20:13.408645,2,2025/03/12 20:20:13.402,Quadro RTX 8000,63,96,76,49152,3221,45371,258.25,33,P2,1755,6500
2025-03-12 20:20:15.730746,2,2025/03/12 20:20:15.724,Quadro RTX 8000,63,96,76,49152,3221,45371,255.86,34,P2,1785,6500
2025-03-12 20:20:18.063054,2,2025/03/12 20:20:18.053,Quadro RTX 8000,63,97,77,49152,3221,45371,257.51,34,P2,1755,6500
2025-03-12 20:20:20.399785,2,2025/03/12 20:20:20.391,Quadro RTX 8000,64,96,76,49152,3221,45371,258.39,35,P2,1770,6500
2025-03-12 20:20:22.725345,2,2025/03/12 20:20:22.717,Quadro RTX 8000,64,95,75,49152,3221,45371,261.88,35,P2,1755,6500
2025-03-12 20:20:25.052773,2,2025/03/12 20:20:25.044,Quadro RTX 8000,64,94,75,49152,3221,45371,256.42,35,P2,1740,6500
2025-03-12 20:20:27.363751,2,2025/03/12 20:20:27.357,Quadro RTX 8000,64,95,76,49152,3221,45371,261.18,36,P2,1815,6500
2025-03-12 20:20:29.688704,2,2025/03/12 20:20:29.681,Quadro RTX 8000,64,97,76,49152,3221,45371,257.79,36,P2,1755,6500
2025-03-12 20:20:32.017347,2,2025/03/12 20:20:32.010,Quadro RTX 8000,64,22,18,49152,3221,45371,98.31,37,P2,1785,6500
