CPU_usage,Memory_info,DiskUsage,nWattsSupply,Moment
765.7,"svmem(total=540894633984, available=507117527040, percent=6.2, used=30219612160, free=361911382016, active=54580895744, inactive=113374126080, buffers=2550829056, cached=146212810752, shared=56197120, slab=7680720896)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:34:39.672510
851.3,"svmem(total=540894633984, available=507115487232, percent=6.2, used=30221619200, free=361909317632, active=54580523008, inactive=113374142464, buffers=2550829056, cached=146212868096, shared=56197120, slab=7680188416)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:34:41.979883
744.1,"svmem(total=540894633984, available=507111559168, percent=6.2, used=30225534976, free=361905385472, active=54581137408, inactive=113374146560, buffers=2550829056, cached=146212884480, shared=56197120, slab=7680811008)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:34:44.312985
911.2,"svmem(total=540894633984, available=507099705344, percent=6.2, used=30237409280, free=361893490688, active=54592172032, inactive=113374187520, buffers=2550829056, cached=146212904960, shared=56197120, slab=7680860160)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:34:46.640295
532.2,"svmem(total=540894633984, available=507097640960, percent=6.2, used=30239461376, free=361891418112, active=54592901120, inactive=113374195712, buffers=2550833152, cached=146212921344, shared=56197120, slab=7680819200)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:34:48.972197
795.3,"svmem(total=540894633984, available=507090124800, percent=6.2, used=30246961152, free=361883869184, active=54599872512, inactive=113374228480, buffers=2550833152, cached=146212970496, shared=56197120, slab=7680753664)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:34:51.301696
703.1,"svmem(total=540894633984, available=507082579968, percent=6.3, used=30254505984, free=361876307968, active=54608994304, inactive=113374244864, buffers=2550833152, cached=146212986880, shared=56197120, slab=7680851968)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:34:53.615431
764.7,"svmem(total=540894633984, available=507062222848, percent=6.3, used=30274883584, free=361855913984, active=54632091648, inactive=113374253056, buffers=2550833152, cached=146213003264, shared=56197120, slab=7680884736)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:34:55.952637
654.1,"svmem(total=540894633984, available=507058675712, percent=6.3, used=30278397952, free=361852317696, active=54632292352, inactive=113374269440, buffers=2550833152, cached=146213085184, shared=56197120, slab=7681474560)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:34:58.286703
494.8,"svmem(total=540894633984, available=507055308800, percent=6.3, used=30281805824, free=361848893440, active=54635253760, inactive=113374322688, buffers=2550833152, cached=146213101568, shared=56197120, slab=7682105344)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:00.616846
686.9,"svmem(total=540894633984, available=507060686848, percent=6.3, used=30276435968, free=361854246912, active=54625845248, inactive=113374347264, buffers=2550833152, cached=146213117952, shared=56197120, slab=7681138688)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:02.956964
780.0,"svmem(total=540894633984, available=507035029504, percent=6.3, used=30302097408, free=361828569088, active=54652641280, inactive=113374367744, buffers=2550833152, cached=146213134336, shared=56197120, slab=7681695744)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:05.278605
740.3,"svmem(total=540894633984, available=507023212544, percent=6.3, used=30313906176, free=361816711168, active=54666981376, inactive=113374408704, buffers=2550833152, cached=146213183488, shared=56197120, slab=7681830912)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:07.588787
604.1,"svmem(total=540894633984, available=507031617536, percent=6.3, used=30305488896, free=361825107968, active=54657908736, inactive=113374416896, buffers=2550833152, cached=146213203968, shared=56197120, slab=7681667072)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:09.920285
753.7,"svmem(total=540894633984, available=507021807616, percent=6.3, used=30315298816, free=361815240704, active=54664785920, inactive=113374433280, buffers=2550833152, cached=146213261312, shared=56197120, slab=7680872448)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:12.239310
690.4,"svmem(total=540894633984, available=507004968960, percent=6.3, used=30332133376, free=361798324224, active=54682009600, inactive=113374478336, buffers=2550833152, cached=146213343232, shared=56197120, slab=7682478080)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:14.547976
787.9,"svmem(total=540894633984, available=507016294400, percent=6.3, used=30320799744, free=361809641472, active=54670565376, inactive=113374486528, buffers=2550833152, cached=146213359616, shared=56197120, slab=7682248704)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:16.889803
831.0,"svmem(total=540894633984, available=507231141888, percent=6.2, used=30105948160, free=362024476672, active=54455865344, inactive=113374498816, buffers=2550833152, cached=146213376000, shared=56197120, slab=7682052096)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:19.212317
679.5,"svmem(total=540894633984, available=507154579456, percent=6.2, used=30182531072, free=361947811840, active=54535933952, inactive=113374568448, buffers=2550833152, cached=146213457920, shared=56197120, slab=7681445888)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:21.542818
836.6,"svmem(total=540894633984, available=507150508032, percent=6.2, used=30186635264, free=361943658496, active=54539501568, inactive=113374650368, buffers=2550833152, cached=146213507072, shared=56197120, slab=7681970176)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:23.856980
557.2,"svmem(total=540894633984, available=507136278528, percent=6.2, used=30200877056, free=361929334784, active=54552621056, inactive=113374679040, buffers=2550833152, cached=146213588992, shared=56197120, slab=7681875968)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:26.181347
554.7,"svmem(total=540894633984, available=507131826176, percent=6.2, used=30205313024, free=361924882432, active=54555303936, inactive=113374679040, buffers=2550833152, cached=146213605376, shared=56197120, slab=7681859584)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:28.524013
728.2,"svmem(total=540894633984, available=507125227520, percent=6.2, used=30211907584, free=361918226432, active=54560206848, inactive=113374736384, buffers=2550845440, cached=146213654528, shared=56197120, slab=7681318912)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:30.847900
706.8,"svmem(total=540894633984, available=507112579072, percent=6.2, used=30224556032, free=361905561600, active=54573572096, inactive=113374752768, buffers=2550845440, cached=146213670912, shared=56197120, slab=7681449984)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:33.167499
865.6,"svmem(total=540894633984, available=507242020864, percent=6.2, used=30095134720, free=362034962432, active=54455394304, inactive=113374781440, buffers=2550845440, cached=146213691392, shared=56197120, slab=7680114688)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:35.511653
805.0,"svmem(total=540894633984, available=507213524992, percent=6.2, used=30123638784, free=362006441984, active=54486683648, inactive=113374806016, buffers=2550845440, cached=146213707776, shared=56197120, slab=7681622016)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:37.825629
859.5,"svmem(total=540894633984, available=507220660224, percent=6.2, used=30116495360, free=362013528064, active=54479761408, inactive=113374855168, buffers=2550845440, cached=146213765120, shared=56197120, slab=7682080768)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:40.169459
788.9,"svmem(total=540894633984, available=507218477056, percent=6.2, used=30118670336, free=362011336704, active=54482153472, inactive=113374863360, buffers=2550845440, cached=146213781504, shared=56197120, slab=7681376256)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:42.487495
766.7,"svmem(total=540894633984, available=507107954688, percent=6.2, used=30222802944, free=361900630016, active=54555860992, inactive=113381675008, buffers=2550845440, cached=146220355584, shared=62590976, slab=7683637248)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 19:35:44.801284
777.0,"svmem(total=540894633984, available=507180265472, percent=6.2, used=30156869632, free=361972908032, active=54524542976, inactive=113374912512, buffers=2550845440, cached=146214010880, shared=56197120, slab=7681650688)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:47.135058
618.1,"svmem(total=540894633984, available=507150721024, percent=6.2, used=30186405888, free=361943355392, active=54551867392, inactive=113374920704, buffers=2550845440, cached=146214027264, shared=56197120, slab=7681462272)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:49.460882
720.8,"svmem(total=540894633984, available=507065585664, percent=6.3, used=30265507840, free=361857597440, active=54592221184, inactive=113381576704, buffers=2550853632, cached=146220675072, shared=62763008, slab=7683063808)","sdiskusage(total=938517508096, used=394182586368, free=496585392128, percent=44.3)",-1,2025-03-12 19:35:51.809358
899.1,"svmem(total=540894633984, available=507128991744, percent=6.2, used=30208135168, free=361921454080, active=54571606016, inactive=113375027200, buffers=2550853632, cached=146214191104, shared=56197120, slab=7682334720)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:54.136784
895.1,"svmem(total=540894633984, available=507095830528, percent=6.2, used=30241288192, free=361888284672, active=54603530240, inactive=113375035392, buffers=2550853632, cached=146214207488, shared=56197120, slab=7682580480)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:56.457590
662.9,"svmem(total=540894633984, available=507035467776, percent=6.3, used=30300020736, free=361827889152, active=54626148352, inactive=113376149504, buffers=2550861824, cached=146215862272, shared=57802752, slab=7682420736)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:35:58.850023
787.6,"svmem(total=540894633984, available=507065171968, percent=6.3, used=30271946752, free=361857527808, active=54634651648, inactive=113375133696, buffers=2550861824, cached=146214297600, shared=56197120, slab=7682973696)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:01.168370
924.9,"svmem(total=540894633984, available=507074736128, percent=6.3, used=30262382592, free=361867075584, active=54625038336, inactive=113375150080, buffers=2550861824, cached=146214313984, shared=56197120, slab=7681138688)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:03.499940
863.0,"svmem(total=540894633984, available=507024117760, percent=6.3, used=30312947712, free=361816449024, active=54637748224, inactive=113375178752, buffers=2550861824, cached=146214375424, shared=56242176, slab=7682138112)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:05.955730
656.1,"svmem(total=540894633984, available=507057356800, percent=6.3, used=30279798784, free=361849561088, active=54639624192, inactive=113375244288, buffers=2550861824, cached=146214412288, shared=56197120, slab=7682097152)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:08.275104
913.5,"svmem(total=540894633984, available=507068694528, percent=6.3, used=30268461056, free=361860849664, active=54626856960, inactive=113375293440, buffers=2550861824, cached=146214461440, shared=56197120, slab=7680425984)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:10.643449
752.8,"svmem(total=540894633984, available=507010887680, percent=6.3, used=30324146176, free=361802985472, active=54646317056, inactive=113377439744, buffers=2550870016, cached=146216632320, shared=58318848, slab=7681974272)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:13.058700
891.5,"svmem(total=540894633984, available=506965504000, percent=6.3, used=30371659776, free=361753419776, active=54737870848, inactive=113379426304, buffers=2550870016, cached=146218684416, shared=56197120, slab=7683166208)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:15.369587
816.3,"svmem(total=540894633984, available=506975711232, percent=6.3, used=30361444352, free=361763586048, active=54727192576, inactive=113379467264, buffers=2550870016, cached=146218733568, shared=56197120, slab=7681896448)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:17.723983
615.0,"svmem(total=540894633984, available=506973769728, percent=6.3, used=30363377664, free=361761632256, active=54728712192, inactive=113379475456, buffers=2550874112, cached=146218749952, shared=56197120, slab=7682682880)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:20.034764
773.9,"svmem(total=540894633984, available=506956128256, percent=6.3, used=30381010944, free=361743949824, active=54740717568, inactive=113379516416, buffers=2550874112, cached=146218799104, shared=56197120, slab=7683317760)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:22.345800
719.2,"svmem(total=540894633984, available=507346694144, percent=6.2, used=29990477824, free=362134343680, active=54333984768, inactive=113379688448, buffers=2550874112, cached=146218938368, shared=56197120, slab=7681843200)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:24.689282
723.3,"svmem(total=540894633984, available=507345485824, percent=6.2, used=29991677952, free=362133114880, active=54336839680, inactive=113379700736, buffers=2550874112, cached=146218967040, shared=56197120, slab=7682469888)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:27.001561
740.3,"svmem(total=540894633984, available=507340333056, percent=6.2, used=29996826624, free=362127949824, active=54339141632, inactive=113379713024, buffers=2550874112, cached=146218983424, shared=56197120, slab=7682322432)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:29.324205
736.5,"svmem(total=540894633984, available=507325030400, percent=6.2, used=30012129280, free=362112565248, active=54356635648, inactive=113379762176, buffers=2550882304, cached=146219057152, shared=56197120, slab=7684141056)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:31.636762
947.8,"svmem(total=540894633984, available=507327692800, percent=6.2, used=30009450496, free=362115219456, active=54350159872, inactive=113379770368, buffers=2550882304, cached=146219081728, shared=56197120, slab=7682584576)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:33.977624
949.4,"svmem(total=540894633984, available=507313131520, percent=6.2, used=30023995392, free=362100658176, active=54362464256, inactive=113379770368, buffers=2550882304, cached=146219098112, shared=56197120, slab=7683223552)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:36.297022
701.7,"svmem(total=540894633984, available=507295531008, percent=6.2, used=30041595904, free=362083037184, active=54381355008, inactive=113379790848, buffers=2550882304, cached=146219118592, shared=56197120, slab=7682207744)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:38.618822
730.2,"svmem(total=540894633984, available=507274854400, percent=6.2, used=30062252032, free=362062299136, active=54397722624, inactive=113379819520, buffers=2550882304, cached=146219200512, shared=56197120, slab=7683846144)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:40.933870
677.3,"svmem(total=540894633984, available=507281780736, percent=6.2, used=30055309312, free=362069225472, active=54393356288, inactive=113379819520, buffers=2550882304, cached=146219216896, shared=56197120, slab=7682797568)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:43.281235
615.5,"svmem(total=540894633984, available=507279134720, percent=6.2, used=30057963520, free=362066554880, active=54397022208, inactive=113379835904, buffers=2550882304, cached=146219233280, shared=56197120, slab=7682699264)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:45.605565
811.2,"svmem(total=540894633984, available=507254104064, percent=6.2, used=30083031040, free=362041470976, active=54420725760, inactive=113379889152, buffers=2550882304, cached=146219249664, shared=56197120, slab=7683829760)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:47.921498
614.8,"svmem(total=540894633984, available=507265015808, percent=6.2, used=30072086528, free=362052366336, active=54409854976, inactive=113379905536, buffers=2550882304, cached=146219298816, shared=56197120, slab=7682240512)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:50.258985
855.1,"svmem(total=540894633984, available=507250614272, percent=6.2, used=30086488064, free=362037915648, active=54426955776, inactive=113379954688, buffers=2550882304, cached=146219347968, shared=56197120, slab=7682322432)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:52.570147
597.2,"svmem(total=540894633984, available=507257012224, percent=6.2, used=30080102400, free=362044252160, active=54417010688, inactive=113379983360, buffers=2550882304, cached=146219397120, shared=56197120, slab=7682666496)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:54.904605
699.3,"svmem(total=540894633984, available=507235536896, percent=6.2, used=30101594112, free=362022744064, active=54436532224, inactive=113380016128, buffers=2550882304, cached=146219413504, shared=56197120, slab=7682686976)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:57.215181
693.1,"svmem(total=540894633984, available=507232190464, percent=6.2, used=30104940544, free=362019348480, active=54439792640, inactive=113380065280, buffers=2550882304, cached=146219462656, shared=56197120, slab=7683276800)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:36:59.528169
530.6,"svmem(total=540894633984, available=507219075072, percent=6.2, used=30118051840, free=362006216704, active=54455287808, inactive=113380081664, buffers=2550882304, cached=146219483136, shared=56197120, slab=7683461120)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:01.838422
775.7,"svmem(total=540894633984, available=507210022912, percent=6.2, used=30127104000, free=361997148160, active=54462808064, inactive=113380098048, buffers=2550882304, cached=146219499520, shared=56197120, slab=7682985984)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:04.179860
755.8,"svmem(total=540894633984, available=507191894016, percent=6.2, used=30145224704, free=361979011072, active=54480990208, inactive=113380106240, buffers=2550882304, cached=146219515904, shared=56197120, slab=7683858432)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:06.512124
698.0,"svmem(total=540894633984, available=507205398528, percent=6.2, used=30131732480, free=361992454144, active=54471479296, inactive=113380167680, buffers=2550882304, cached=146219565056, shared=56197120, slab=7682859008)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:08.846970
928.4,"svmem(total=540894633984, available=507237482496, percent=6.2, used=30099656704, free=362024513536, active=54440927232, inactive=113380192256, buffers=2550882304, cached=146219581440, shared=56197120, slab=7683678208)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:11.161806
640.7,"svmem(total=540894633984, available=507239821312, percent=6.2, used=30097342464, free=362026811392, active=54441844736, inactive=113380233216, buffers=2550882304, cached=146219597824, shared=56197120, slab=7682203648)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:13.496399
690.3,"svmem(total=540894633984, available=507220459520, percent=6.2, used=30116687872, free=362007416832, active=54461210624, inactive=113380265984, buffers=2550882304, cached=146219646976, shared=56197120, slab=7683219456)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:15.811893
773.2,"svmem(total=540894633984, available=507502186496, percent=6.2, used=29834969088, free=362289119232, active=54185730048, inactive=113380290560, buffers=2550882304, cached=146219663360, shared=56197120, slab=7682678784)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:18.154103
637.4,"svmem(total=540894633984, available=507375312896, percent=6.2, used=29961834496, free=362162200576, active=54311473152, inactive=113380302848, buffers=2550882304, cached=146219716608, shared=56197120, slab=7683170304)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:20.468345
793.7,"svmem(total=540894633984, available=507373113344, percent=6.2, used=29964046336, free=362159939584, active=54318325760, inactive=113380360192, buffers=2550882304, cached=146219765760, shared=56197120, slab=7682617344)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:22.809784
726.9,"svmem(total=540894633984, available=507379376128, percent=6.2, used=29957775360, free=362166194176, active=54311124992, inactive=113380368384, buffers=2550882304, cached=146219782144, shared=56197120, slab=7682420736)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:25.147496
614.4,"svmem(total=540894633984, available=507378532352, percent=6.2, used=29958619136, free=362165264384, active=54311534592, inactive=113380384768, buffers=2550882304, cached=146219868160, shared=56197120, slab=7682826240)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:27.457301
625.8,"svmem(total=540894633984, available=507347943424, percent=6.2, used=29989216256, free=362134650880, active=54342615040, inactive=113380409344, buffers=2550882304, cached=146219884544, shared=56197120, slab=7682441216)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:29.780082
641.9,"svmem(total=540894633984, available=507332820992, percent=6.2, used=30004285440, free=362119487488, active=54356340736, inactive=113380450304, buffers=2550894592, cached=146219966464, shared=56197120, slab=7683620864)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:32.090149
630.1,"svmem(total=540894633984, available=507344420864, percent=6.2, used=29992693760, free=362131062784, active=54344155136, inactive=113380474880, buffers=2550894592, cached=146219982848, shared=56197120, slab=7682834432)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:34.419765
789.2,"svmem(total=540894633984, available=507304394752, percent=6.2, used=30032711680, free=362091028480, active=54384132096, inactive=113380483072, buffers=2550894592, cached=146219999232, shared=56197120, slab=7683637248)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:36.729092
943.8,"svmem(total=540894633984, available=507299921920, percent=6.2, used=30037217280, free=362086506496, active=54389264384, inactive=113380532224, buffers=2550894592, cached=146220015616, shared=56197120, slab=7683305472)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:39.041164
888.0,"svmem(total=540894633984, available=507310686208, percent=6.2, used=30026457088, free=362097250304, active=54377349120, inactive=113380552704, buffers=2550894592, cached=146220032000, shared=56197120, slab=7681863680)","sdiskusage(total=938517508096, used=394182578176, free=496585400320, percent=44.3)",-1,2025-03-12 19:37:41.384033
