CPU_usage,Memory_info,DiskUsage,nWattsSupply,Moment
316.4,"svmem(total=540894633984, available=514251784192, percent=4.9, used=23102414848, free=369062010880, active=41070505984, inactive=119877914624, buffers=2550534144, cached=146179674112, shared=39149568, slab=7664631808)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:30.870011
243.6,"svmem(total=540894633984, available=514250305536, percent=4.9, used=23103893504, free=369060524032, active=41070678016, inactive=119877922816, buffers=2550534144, cached=146179682304, shared=39149568, slab=7664091136)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:33.205025
426.0,"svmem(total=540894633984, available=514249170944, percent=4.9, used=23105019904, free=369059389440, active=41069559808, inactive=119877922816, buffers=2550534144, cached=146179690496, shared=39149568, slab=7664656384)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:35.552543
558.4,"svmem(total=540894633984, available=514091311104, percent=5.0, used=23262887936, free=368901513216, active=41241169920, inactive=119866331136, buffers=2550534144, cached=146179698688, shared=39149568, slab=7664001024)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:37.897099
424.5,"svmem(total=540894633984, available=514084597760, percent=5.0, used=23269593088, free=368894799872, active=41241296896, inactive=119866331136, buffers=2550534144, cached=146179706880, shared=39149568, slab=7664541696)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:40.230274
466.6,"svmem(total=540894633984, available=514078404608, percent=5.0, used=23275778048, free=368888606720, active=41241595904, inactive=119866331136, buffers=2550534144, cached=146179715072, shared=39149568, slab=7664541696)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:42.544273
240.3,"svmem(total=540894633984, available=514079449088, percent=5.0, used=23274729472, free=368889643008, active=41244356608, inactive=119863242752, buffers=2550534144, cached=146179727360, shared=39149568, slab=7664525312)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:44.888626
556.0,"svmem(total=540894633984, available=514076827648, percent=5.0, used=23277355008, free=368887005184, active=41253302272, inactive=119854747648, buffers=2550534144, cached=146179739648, shared=39149568, slab=7664099328)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:47.217911
493.3,"svmem(total=540894633984, available=514076377088, percent=5.0, used=23277801472, free=368886550528, active=41253904384, inactive=119854751744, buffers=2550534144, cached=146179747840, shared=39149568, slab=7664582656)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:49.552176
586.2,"svmem(total=540894633984, available=514076168192, percent=5.0, used=23278006272, free=368886329344, active=41253974016, inactive=119854759936, buffers=2550542336, cached=146179756032, shared=39149568, slab=7664549888)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:51.877004
379.9,"svmem(total=540894633984, available=514076647424, percent=5.0, used=23277527040, free=368886800384, active=41265074176, inactive=119843160064, buffers=2550542336, cached=146179764224, shared=39149568, slab=7664582656)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:54.216938
395.6,"svmem(total=540894633984, available=514078199808, percent=5.0, used=23275978752, free=368888340480, active=41265090560, inactive=119843172352, buffers=2550542336, cached=146179772416, shared=39149568, slab=7664615424)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:56.561456
299.3,"svmem(total=540894633984, available=514079830016, percent=5.0, used=23274307584, free=368889970688, active=41265115136, inactive=119843172352, buffers=2550542336, cached=146179813376, shared=39149568, slab=7664615424)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:26:58.898933
334.0,"svmem(total=540894633984, available=514079338496, percent=5.0, used=23274790912, free=368889479168, active=41266135040, inactive=119842656256, buffers=2550542336, cached=146179821568, shared=39149568, slab=7664537600)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:01.234557
434.7,"svmem(total=540894633984, available=514080378880, percent=5.0, used=23273758720, free=368890503168, active=41277300736, inactive=119831580672, buffers=2550542336, cached=146179829760, shared=39149568, slab=7663751168)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:03.573633
414.3,"svmem(total=540894633984, available=514077679616, percent=5.0, used=23276457984, free=368887795712, active=41277698048, inactive=119831580672, buffers=2550542336, cached=146179837952, shared=39149568, slab=7663964160)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:05.904266
781.4,"svmem(total=540894633984, available=514078478336, percent=5.0, used=23275646976, free=368888561664, active=41277284352, inactive=119831580672, buffers=2550542336, cached=146179883008, shared=39149568, slab=7664545792)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:08.241925
349.4,"svmem(total=540894633984, available=514079440896, percent=5.0, used=23274692608, free=368889507840, active=41288847360, inactive=119819988992, buffers=2550542336, cached=146179891200, shared=39149568, slab=7664545792)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:10.600715
381.9,"svmem(total=540894633984, available=514078920704, percent=5.0, used=23275204608, free=368888979456, active=41289584640, inactive=119819997184, buffers=2550550528, cached=146179899392, shared=39149568, slab=7664529408)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:12.934253
369.0,"svmem(total=540894633984, available=514081034240, percent=5.0, used=23273091072, free=368891084800, active=41289588736, inactive=119820005376, buffers=2550550528, cached=146179907584, shared=39149568, slab=7663562752)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:15.273077
379.0,"svmem(total=540894633984, available=514081382400, percent=5.0, used=23272742912, free=368891420672, active=41289277440, inactive=119820017664, buffers=2550550528, cached=146179919872, shared=39149568, slab=7664480256)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:17.599151
488.5,"svmem(total=540894633984, available=514080526336, percent=5.0, used=23273590784, free=368890564608, active=41300955136, inactive=119808405504, buffers=2550550528, cached=146179928064, shared=39149568, slab=7664463872)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:19.943754
545.0,"svmem(total=540894633984, available=514081366016, percent=5.0, used=23272742912, free=368891371520, active=41300938752, inactive=119808405504, buffers=2550554624, cached=146179964928, shared=39149568, slab=7664103424)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:22.275379
586.9,"svmem(total=540894633984, available=514082836480, percent=5.0, used=23271260160, free=368892841984, active=41300787200, inactive=119808405504, buffers=2550554624, cached=146179977216, shared=39149568, slab=7664070656)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:24.613085
377.6,"svmem(total=540894633984, available=514777710592, percent=4.8, used=22576439296, free=369587621888, active=40620347392, inactive=119796846592, buffers=2550554624, cached=146180018176, shared=39149568, slab=7664611328)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:26.919703
419.5,"svmem(total=540894633984, available=514778181632, percent=4.8, used=22575960064, free=369588060160, active=40621527040, inactive=119796846592, buffers=2550554624, cached=146180059136, shared=39149568, slab=7664234496)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:29.249286
288.4,"svmem(total=540894633984, available=514776485888, percent=4.8, used=22577647616, free=369586364416, active=40621539328, inactive=119796846592, buffers=2550554624, cached=146180067328, shared=39149568, slab=7664693248)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:31.584097
330.1,"svmem(total=540894633984, available=514774622208, percent=4.8, used=22579507200, free=369584492544, active=40621649920, inactive=119796854784, buffers=2550554624, cached=146180079616, shared=39149568, slab=7664758784)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:33.928414
414.0,"svmem(total=540894633984, available=514742702080, percent=4.8, used=22611468288, free=369552523264, active=40667394048, inactive=119785295872, buffers=2550554624, cached=146180087808, shared=39149568, slab=7664234496)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:36.285190
255.2,"svmem(total=540894633984, available=514744975360, percent=4.8, used=22609186816, free=369554796544, active=40666845184, inactive=119785295872, buffers=2550554624, cached=146180096000, shared=39149568, slab=7663726592)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:38.624775
461.8,"svmem(total=540894633984, available=514744082432, percent=4.8, used=22610038784, free=369553903616, active=40667455488, inactive=119785295872, buffers=2550554624, cached=146180136960, shared=39149568, slab=7664627712)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:40.954412
245.0,"svmem(total=540894633984, available=514726326272, percent=4.8, used=22627835904, free=369536098304, active=41325682688, inactive=119142191104, buffers=2550554624, cached=146180145152, shared=39149568, slab=7664070656)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:43.297961
1679.4,"svmem(total=540894633984, available=514719703040, percent=4.8, used=22634475520, free=369529446400, active=41331806208, inactive=119142219776, buffers=2550554624, cached=146180157440, shared=39149568, slab=7664644096)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:45.642333
1495.5,"svmem(total=540894633984, available=514720243712, percent=4.8, used=22633926656, free=369529987072, active=41331965952, inactive=119142219776, buffers=2550554624, cached=146180165632, shared=39149568, slab=7664644096)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:47.987063
913.7,"svmem(total=540894633984, available=514666070016, percent=4.8, used=22688108544, free=369475796992, active=41347432448, inactive=119142236160, buffers=2550554624, cached=146180173824, shared=39149568, slab=7664852992)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:50.406863
1362.8,"svmem(total=540894633984, available=514721255424, percent=4.8, used=22632923136, free=369530834944, active=41332420608, inactive=119142277120, buffers=2550554624, cached=146180321280, shared=39149568, slab=7664541696)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:52.748960
1303.5,"svmem(total=540894633984, available=514720264192, percent=4.8, used=22633906176, free=369529843712, active=41332727808, inactive=119142277120, buffers=2550554624, cached=146180329472, shared=39149568, slab=7664459776)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:55.095722
894.7,"svmem(total=540894633984, available=514643390464, percent=4.9, used=22703554560, free=369452941312, active=41364611072, inactive=119149514752, buffers=2550566912, cached=146187571200, shared=46374912, slab=7664640000)","sdiskusage(total=938517508096, used=394182557696, free=496585420800, percent=44.3)",-1,2025-03-12 19:27:57.422597
1080.6,"svmem(total=540894633984, available=514720301056, percent=4.8, used=22633836544, free=369529843712, active=41332342784, inactive=119142293504, buffers=2550566912, cached=146180386816, shared=39149568, slab=7664136192)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:27:59.766015
1064.8,"svmem(total=540894633984, available=514719059968, percent=4.8, used=22635118592, free=369528553472, active=41332137984, inactive=119142342656, buffers=2550566912, cached=146180395008, shared=39149568, slab=7664136192)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:02.096737
1208.3,"svmem(total=540894633984, available=514694717440, percent=4.8, used=22659448832, free=369504202752, active=41337417728, inactive=119142350848, buffers=2550579200, cached=146180403200, shared=39149568, slab=7664660480)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:04.531284
1313.0,"svmem(total=540894633984, available=514712334336, percent=4.8, used=22641872896, free=369521737728, active=41332355072, inactive=119142400000, buffers=2550579200, cached=146180444160, shared=39149568, slab=7665012736)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:06.868428
1375.7,"svmem(total=540894633984, available=514714124288, percent=4.8, used=22640074752, free=369523494912, active=41332781056, inactive=119142432768, buffers=2550579200, cached=146180485120, shared=39149568, slab=7664988160)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:09.204360
1207.9,"svmem(total=540894633984, available=514688032768, percent=4.8, used=22666145792, free=369497403392, active=41339092992, inactive=119142432768, buffers=2550591488, cached=146180493312, shared=39149568, slab=7664529408)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:11.575339
1597.3,"svmem(total=540894633984, available=514705547264, percent=4.8, used=22648639488, free=369514967040, active=41333477376, inactive=119142449152, buffers=2550591488, cached=146180435968, shared=39149568, slab=7665278976)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:13.916581
1231.1,"svmem(total=540894633984, available=514704683008, percent=4.8, used=22649495552, free=369514070016, active=41332703232, inactive=119142481920, buffers=2550591488, cached=146180476928, shared=39149568, slab=7664721920)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:16.266333
1043.2,"svmem(total=540894633984, available=514658459648, percent=4.9, used=22695743488, free=369467801600, active=41344610304, inactive=119142494208, buffers=2550603776, cached=146180485120, shared=39149568, slab=7665766400)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:18.751767
553.4,"svmem(total=540894633984, available=514596925440, percent=4.9, used=22757294080, free=369402449920, active=41453441024, inactive=119146569728, buffers=2550603776, cached=146184286208, shared=39149568, slab=7665201152)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:21.084703
485.2,"svmem(total=540894633984, available=514596552704, percent=4.9, used=22757654528, free=369402077184, active=41454104576, inactive=119146569728, buffers=2550603776, cached=146184298496, shared=39149568, slab=7665266688)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:23.422222
483.4,"svmem(total=540894633984, available=514594230272, percent=4.9, used=22759956480, free=369399754752, active=41454252032, inactive=119146569728, buffers=2550616064, cached=146184306688, shared=39149568, slab=7665266688)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:25.766450
326.6,"svmem(total=540894633984, available=514572374016, percent=4.9, used=22781820928, free=369377849344, active=42117681152, inactive=118503464960, buffers=2550616064, cached=146184347648, shared=39149568, slab=7665299456)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:28.105488
402.7,"svmem(total=540894633984, available=514573107200, percent=4.9, used=22781079552, free=369378582528, active=42118057984, inactive=118503464960, buffers=2550616064, cached=146184355840, shared=39149568, slab=7665332224)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:30.444161
393.1,"svmem(total=540894633984, available=514573664256, percent=4.9, used=22780526592, free=369379127296, active=42117738496, inactive=118503477248, buffers=2550616064, cached=146184364032, shared=39149568, slab=7665299456)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:32.794150
215.5,"svmem(total=540894633984, available=514543779840, percent=4.9, used=22810439680, free=369349206016, active=42152095744, inactive=118503501824, buffers=2550616064, cached=146184372224, shared=39149568, slab=7665528832)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:35.131732
449.7,"svmem(total=540894633984, available=514503815168, percent=4.9, used=22850396160, free=369309241344, active=42835300352, inactive=117860347904, buffers=2550616064, cached=146184380416, shared=39149568, slab=7665561600)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:37.466894
536.1,"svmem(total=540894633984, available=514487074816, percent=4.9, used=22867136512, free=369292492800, active=42849873920, inactive=117860356096, buffers=2550616064, cached=146184388608, shared=39149568, slab=7665594368)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:39.812140
486.8,"svmem(total=540894633984, available=514467471360, percent=4.9, used=22886731776, free=369272889344, active=42867249152, inactive=117860356096, buffers=2550616064, cached=146184396800, shared=39149568, slab=7665594368)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:42.138513
301.3,"svmem(total=540894633984, available=514445795328, percent=4.9, used=22908399616, free=369251213312, active=43531386880, inactive=117217202176, buffers=2550616064, cached=146184404992, shared=39149568, slab=7665610752)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:44.486734
497.1,"svmem(total=540894633984, available=514431631360, percent=4.9, used=22922555392, free=369237049344, active=43545735168, inactive=117217202176, buffers=2550616064, cached=146184413184, shared=39149568, slab=7665594368)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:46.829734
607.1,"svmem(total=540894633984, available=514416545792, percent=4.9, used=22937632768, free=369221963776, active=43562979328, inactive=117217202176, buffers=2550616064, cached=146184421376, shared=39149568, slab=7665594368)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:49.166757
263.0,"svmem(total=540894633984, available=514402410496, percent=4.9, used=22951759872, free=369207828480, active=43577286656, inactive=117217202176, buffers=2550616064, cached=146184429568, shared=39149568, slab=7665561600)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:51.502104
230.7,"svmem(total=540894633984, available=514380509184, percent=4.9, used=22973652992, free=369185927168, active=44240965632, inactive=116574048256, buffers=2550616064, cached=146184437760, shared=39149568, slab=7665528832)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:53.846140
349.4,"svmem(total=540894633984, available=514381299712, percent=4.9, used=22972854272, free=369186717696, active=44240642048, inactive=116574048256, buffers=2550616064, cached=146184445952, shared=39149568, slab=7665528832)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:56.186261
347.0,"svmem(total=540894633984, available=514381664256, percent=4.9, used=22972497920, free=369187065856, active=44241195008, inactive=116574064640, buffers=2550616064, cached=146184454144, shared=39149568, slab=7665037312)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:28:58.528026
307.3,"svmem(total=540894633984, available=514360000512, percent=4.9, used=22994161664, free=369165393920, active=44902670336, inactive=115930918912, buffers=2550616064, cached=146184462336, shared=39149568, slab=7665561600)","sdiskusage(total=938517508096, used=394182549504, free=496585428992, percent=44.3)",-1,2025-03-12 19:29:00.872432
