timestamp,index,timestamp,name,temperature.gpu,utilization.gpu,utilization.memory,memory.total,memory.used,memory.free,power.draw,fan.speed,pstate,clocks.current.graphics,clocks.current.memory
2025-03-12 11:13:59.650302,4,2025/03/12 11:13:59.635,Quadro RTX 8000,58,88,70,49152,3221,45371,264.64,33,P2,1815,6500
2025-03-12 11:14:02.037420,4,2025/03/12 11:14:02.030,Quadro RTX 8000,59,88,70,49152,3221,45371,243.11,33,P2,1815,6500
2025-03-12 11:14:04.393104,4,2025/03/12 11:14:04.377,Quadro RTX 8000,59,44,36,49152,3221,45371,260.13,33,P2,1875,6500
2025-03-12 11:14:06.714752,4,2025/03/12 11:14:06.707,Quadro RTX 8000,60,86,68,49152,3221,45371,249.21,33,P2,1830,6500
2025-03-12 11:14:09.058609,4,2025/03/12 11:14:09.044,Quadro RTX 8000,59,78,62,49152,3221,45371,244.59,33,P2,1875,6500
2025-03-12 11:14:11.422299,4,2025/03/12 11:14:11.393,Quadro RTX 8000,59,83,66,49152,3221,45371,234.83,33,P2,1830,6500
2025-03-12 11:14:13.763720,4,2025/03/12 11:14:13.757,Quadro RTX 8000,59,84,67,49152,3221,45371,258.01,33,P2,1845,6500
2025-03-12 11:14:16.106011,4,2025/03/12 11:14:16.097,Quadro RTX 8000,60,16,13,49152,3221,45371,185.73,33,P2,1890,6500
2025-03-12 11:14:18.471037,4,2025/03/12 11:14:18.464,Quadro RTX 8000,60,83,66,49152,3221,45371,240.45,33,P2,1875,6500
2025-03-12 11:14:20.815271,4,2025/03/12 11:14:20.802,Quadro RTX 8000,60,21,17,49152,3221,45371,241.41,34,P2,1845,6500
2025-03-12 11:14:23.207734,4,2025/03/12 11:14:23.195,Quadro RTX 8000,60,85,68,49152,3221,45371,232.65,33,P2,1860,6500
2025-03-12 11:14:25.518574,4,2025/03/12 11:14:25.512,Quadro RTX 8000,61,88,70,49152,3221,45371,268.56,33,P2,1800,6500
2025-03-12 11:14:27.866691,4,2025/03/12 11:14:27.850,Quadro RTX 8000,61,77,61,49152,3221,45371,223.14,33,P2,1875,6500
2025-03-12 11:14:30.217729,4,2025/03/12 11:14:30.211,Quadro RTX 8000,61,74,59,49152,3221,45371,259.08,33,P2,1815,6500
2025-03-12 11:14:32.565565,4,2025/03/12 11:14:32.558,Quadro RTX 8000,61,2,1,49152,3221,45371,227.25,33,P2,1875,6500
2025-03-12 11:14:34.922463,4,2025/03/12 11:14:34.901,Quadro RTX 8000,62,84,66,49152,3221,45371,230.18,33,P2,1845,6500
2025-03-12 11:14:37.280378,4,2025/03/12 11:14:37.273,Quadro RTX 8000,61,59,47,49152,3221,45371,243.79,33,P2,1860,6500
2025-03-12 11:14:39.610950,4,2025/03/12 11:14:39.602,Quadro RTX 8000,62,69,55,49152,3221,45371,238.02,33,P2,1860,6500
2025-03-12 11:14:41.955294,4,2025/03/12 11:14:41.947,Quadro RTX 8000,62,73,58,49152,3221,45371,251.63,33,P2,1800,6500
2025-03-12 11:14:44.273002,4,2025/03/12 11:14:44.265,Quadro RTX 8000,62,81,64,49152,3221,45371,204.05,33,P2,1845,6500
2025-03-12 11:14:46.650055,4,2025/03/12 11:14:46.639,Quadro RTX 8000,62,80,63,49152,3221,45371,250.91,33,P2,1800,6500
2025-03-12 11:14:48.963133,4,2025/03/12 11:14:48.957,Quadro RTX 8000,60,66,53,49152,3221,45371,247.09,33,P2,1875,6500
2025-03-12 11:14:51.309730,4,2025/03/12 11:14:51.302,Quadro RTX 8000,62,86,68,49152,3221,45371,242.94,33,P2,1860,6500
2025-03-12 11:14:53.625456,4,2025/03/12 11:14:53.617,Quadro RTX 8000,62,64,55,49152,3221,45371,228.02,34,P2,1875,6500
2025-03-12 11:14:55.964092,4,2025/03/12 11:14:55.955,Quadro RTX 8000,62,70,56,49152,3221,45371,245.60,33,P2,1800,6500
2025-03-12 11:14:58.365102,4,2025/03/12 11:14:58.325,Quadro RTX 8000,62,83,66,49152,3221,45371,262.78,34,P2,1830,6500
2025-03-12 11:15:00.738511,4,2025/03/12 11:15:00.729,Quadro RTX 8000,62,82,65,49152,3221,45371,260.32,34,P2,1860,6500
2025-03-12 11:15:03.064701,4,2025/03/12 11:15:03.057,Quadro RTX 8000,62,85,67,49152,3221,45371,240.41,34,P2,1800,6500
2025-03-12 11:15:05.561917,4,2025/03/12 11:15:05.367,Quadro RTX 8000,62,92,72,49152,3221,45371,254.27,34,P2,1860,6500
2025-03-12 11:15:07.984121,4,2025/03/12 11:15:07.976,Quadro RTX 8000,62,83,66,49152,3221,45371,242.59,34,P2,1860,6500
2025-03-12 11:15:10.336330,4,2025/03/12 11:15:10.320,Quadro RTX 8000,60,31,25,49152,3221,45371,99.55,34,P2,1875,6500
2025-03-12 11:15:12.677868,4,2025/03/12 11:15:12.671,Quadro RTX 8000,62,90,71,49152,3221,45371,244.94,34,P2,1845,6500
2025-03-12 11:15:14.997902,4,2025/03/12 11:15:14.991,Quadro RTX 8000,60,64,54,49152,3221,45371,186.17,34,P2,1875,6500
2025-03-12 11:15:17.360727,4,2025/03/12 11:15:17.342,Quadro RTX 8000,61,71,57,49152,3221,45371,251.45,34,P2,1860,6500
2025-03-12 11:15:19.731963,4,2025/03/12 11:15:19.721,Quadro RTX 8000,62,80,63,49152,3221,45371,246.95,34,P2,1845,6500
2025-03-12 11:15:22.059034,4,2025/03/12 11:15:22.047,Quadro RTX 8000,62,83,66,49152,3221,45371,238.22,34,P2,1860,6500
2025-03-12 11:15:24.406949,4,2025/03/12 11:15:24.398,Quadro RTX 8000,62,78,62,49152,3221,45371,261.97,34,P2,1800,6500
2025-03-12 11:15:26.727149,4,2025/03/12 11:15:26.715,Quadro RTX 8000,63,79,62,49152,3221,45371,272.73,34,P2,1800,6500
2025-03-12 11:15:29.214699,4,2025/03/12 11:15:29.206,Quadro RTX 8000,62,82,65,49152,3221,45371,258.43,34,P2,1845,6500
2025-03-12 11:15:31.553141,4,2025/03/12 11:15:31.546,Quadro RTX 8000,60,56,48,49152,3221,45371,220.81,34,P2,1875,6500
2025-03-12 11:15:33.911187,4,2025/03/12 11:15:33.886,Quadro RTX 8000,63,78,62,49152,3221,45371,258.28,34,P2,1830,6500
2025-03-12 11:15:36.265250,4,2025/03/12 11:15:36.252,Quadro RTX 8000,62,60,47,49152,3221,45371,185.68,35,P2,1845,6500
2025-03-12 11:15:38.598476,4,2025/03/12 11:15:38.587,Quadro RTX 8000,62,75,59,49152,3221,45371,264.07,34,P2,1770,6500
2025-03-12 11:15:40.985142,4,2025/03/12 11:15:40.976,Quadro RTX 8000,62,76,60,49152,3221,45371,236.90,34,P2,1800,6500
2025-03-12 11:15:43.329654,4,2025/03/12 11:15:43.322,Quadro RTX 8000,63,69,55,49152,3221,45371,234.35,34,P2,1815,6500
2025-03-12 11:15:45.687489,4,2025/03/12 11:15:45.679,Quadro RTX 8000,62,86,68,49152,3221,45371,249.27,35,P2,1800,6500
2025-03-12 11:15:48.032619,4,2025/03/12 11:15:48.025,Quadro RTX 8000,61,2,2,49152,3221,45371,145.65,35,P2,1875,6500
2025-03-12 11:15:50.375624,4,2025/03/12 11:15:50.368,Quadro RTX 8000,61,16,13,49152,3221,45371,100.33,35,P2,1875,6500
2025-03-12 11:15:52.917122,4,2025/03/12 11:15:52.910,Quadro RTX 8000,62,24,20,49152,3221,45371,233.17,35,P2,1830,6500
2025-03-12 11:15:55.253115,4,2025/03/12 11:15:55.246,Quadro RTX 8000,63,85,67,49152,3221,45371,253.35,35,P2,1785,6500
2025-03-12 11:15:57.721985,4,2025/03/12 11:15:57.699,Quadro RTX 8000,62,78,62,49152,3221,45371,236.70,35,P2,1830,6500
2025-03-12 11:16:00.081720,4,2025/03/12 11:16:00.069,Quadro RTX 8000,62,85,68,49152,3221,45371,256.76,35,P2,1860,6500
2025-03-12 11:16:02.431926,4,2025/03/12 11:16:02.422,Quadro RTX 8000,63,87,69,49152,3221,45371,256.91,35,P2,1800,6500
2025-03-12 11:16:04.743140,4,2025/03/12 11:16:04.736,Quadro RTX 8000,61,9,8,49152,3221,45371,100.61,35,P2,1875,6500
2025-03-12 11:16:07.093048,4,2025/03/12 11:16:07.085,Quadro RTX 8000,62,81,64,49152,3221,45371,254.36,35,P2,1815,6500
2025-03-12 11:16:09.495583,4,2025/03/12 11:16:09.483,Quadro RTX 8000,62,39,31,49152,3221,45371,237.79,35,P2,1800,6500
2025-03-12 11:16:11.851637,4,2025/03/12 11:16:11.845,Quadro RTX 8000,63,90,71,49152,3221,45371,256.76,35,P2,1830,6500
2025-03-12 11:16:14.166552,4,2025/03/12 11:16:14.154,Quadro RTX 8000,63,85,67,49152,3221,45371,257.95,35,P2,1815,6500
2025-03-12 11:16:16.547554,4,2025/03/12 11:16:16.536,Quadro RTX 8000,62,78,62,49152,3221,45371,252.01,35,P2,1845,6500
2025-03-12 11:16:18.899451,4,2025/03/12 11:16:18.882,Quadro RTX 8000,62,78,61,49152,3221,45371,234.90,35,P2,1860,6500
2025-03-12 11:16:21.248607,4,2025/03/12 11:16:21.240,Quadro RTX 8000,60,82,65,49152,3221,45371,100.82,35,P2,1875,6500
2025-03-12 11:16:23.605217,4,2025/03/12 11:16:23.597,Quadro RTX 8000,62,82,65,49152,3221,45371,258.73,35,P2,1800,6500
2025-03-12 11:16:25.948722,4,2025/03/12 11:16:25.929,Quadro RTX 8000,60,30,26,49152,3221,45371,173.21,35,P2,1875,6500
2025-03-12 11:16:28.419454,4,2025/03/12 11:16:28.413,Quadro RTX 8000,62,86,68,49152,3221,45371,251.98,35,P2,1800,6500
2025-03-12 11:16:30.846551,4,2025/03/12 11:16:30.826,Quadro RTX 8000,62,72,57,49152,3221,45371,238.16,35,P2,1845,6500
2025-03-12 11:16:33.225375,4,2025/03/12 11:16:33.211,Quadro RTX 8000,62,83,66,49152,3221,45371,259.40,35,P2,1845,6500
2025-03-12 11:16:35.536753,4,2025/03/12 11:16:35.527,Quadro RTX 8000,62,80,63,49152,3221,45371,233.40,35,P2,1875,6500
2025-03-12 11:16:37.896792,4,2025/03/12 11:16:37.868,Quadro RTX 8000,61,90,71,49152,3221,45371,252.05,35,P2,1860,6500
2025-03-12 11:16:40.283761,4,2025/03/12 11:16:40.271,Quadro RTX 8000,62,72,57,49152,3221,45371,260.07,35,P2,1785,6500
2025-03-12 11:16:42.602474,4,2025/03/12 11:16:42.592,Quadro RTX 8000,62,52,45,49152,3221,45371,232.11,35,P2,1875,6500
2025-03-12 11:16:44.943833,4,2025/03/12 11:16:44.934,Quadro RTX 8000,62,74,58,49152,3221,45371,248.20,35,P2,1860,6500
2025-03-12 11:16:47.279320,4,2025/03/12 11:16:47.272,Quadro RTX 8000,62,82,65,49152,3221,45371,263.41,35,P2,1845,6500
2025-03-12 11:16:49.654240,4,2025/03/12 11:16:49.646,Quadro RTX 8000,62,82,65,49152,3221,45371,259.89,35,P2,1815,6500
2025-03-12 11:16:52.019779,4,2025/03/12 11:16:52.012,Quadro RTX 8000,62,74,59,49152,3221,45371,237.43,35,P2,1875,6500
2025-03-12 11:16:54.371371,4,2025/03/12 11:16:54.358,Quadro RTX 8000,62,81,64,49152,3221,45371,234.52,35,P2,1815,6500
2025-03-12 11:16:56.743483,4,2025/03/12 11:16:56.736,Quadro RTX 8000,62,78,62,49152,3221,45371,244.31,35,P2,1875,6500
2025-03-12 11:16:59.074177,4,2025/03/12 11:16:59.060,Quadro RTX 8000,61,0,0,49152,3221,45371,221.11,35,P2,1875,6500
2025-03-12 11:17:01.670146,4,2025/03/12 11:17:01.662,Quadro RTX 8000,62,82,65,49152,3221,45371,241.04,35,P2,1875,6500
2025-03-12 11:17:04.003379,4,2025/03/12 11:17:03.995,Quadro RTX 8000,62,81,64,49152,3221,45371,254.79,35,P2,1845,6500
2025-03-12 11:17:06.377976,4,2025/03/12 11:17:06.353,Quadro RTX 8000,62,84,67,49152,3221,45371,251.38,35,P2,1815,6500
2025-03-12 11:17:08.771564,4,2025/03/12 11:17:08.763,Quadro RTX 8000,62,77,61,49152,3221,45371,257.67,35,P2,1860,6500
2025-03-12 11:17:11.098658,4,2025/03/12 11:17:11.089,Quadro RTX 8000,62,85,67,49152,3221,45371,249.69,35,P2,1815,6500
2025-03-12 11:17:13.556013,4,2025/03/12 11:17:13.546,Quadro RTX 8000,62,89,71,49152,3221,45371,235.01,35,P2,1845,6500
2025-03-12 11:17:15.889518,4,2025/03/12 11:17:15.880,Quadro RTX 8000,59,42,36,49152,3221,45371,101.34,36,P2,1875,6500
2025-03-12 11:17:18.490875,4,2025/03/12 11:17:18.481,Quadro RTX 8000,62,75,60,49152,3221,45371,240.36,35,P2,1845,6500
2025-03-12 11:17:20.845355,4,2025/03/12 11:17:20.837,Quadro RTX 8000,62,80,64,49152,3221,45371,255.32,35,P2,1830,6500
2025-03-12 11:17:23.182890,4,2025/03/12 11:17:23.175,Quadro RTX 8000,62,78,62,49152,3221,45371,250.15,35,P2,1815,6500
2025-03-12 11:17:25.548664,4,2025/03/12 11:17:25.535,Quadro RTX 8000,62,81,64,49152,3221,45371,239.45,35,P2,1800,6500
2025-03-12 11:17:27.866153,4,2025/03/12 11:17:27.856,Quadro RTX 8000,60,16,13,49152,3221,45371,100.44,36,P2,1875,6500
2025-03-12 11:17:30.191031,4,2025/03/12 11:17:30.182,Quadro RTX 8000,62,86,68,49152,3221,45371,256.25,35,P2,1800,6500
2025-03-12 11:17:32.535657,4,2025/03/12 11:17:32.524,Quadro RTX 8000,60,16,13,49152,3221,45371,230.37,36,P2,1875,6500
2025-03-12 11:17:34.849022,4,2025/03/12 11:17:34.837,Quadro RTX 8000,62,81,64,49152,3221,45371,265.98,35,P2,1860,6500
2025-03-12 11:17:37.192542,4,2025/03/12 11:17:37.185,Quadro RTX 8000,62,89,71,49152,3221,45371,241.54,35,P2,1830,6500
2025-03-12 11:17:39.536563,4,2025/03/12 11:17:39.523,Quadro RTX 8000,62,90,71,49152,3221,45371,259.20,35,P2,1845,6500
2025-03-12 11:17:41.879957,4,2025/03/12 11:17:41.865,Quadro RTX 8000,62,79,63,49152,3221,45371,252.79,35,P2,1845,6500
2025-03-12 11:17:44.219319,4,2025/03/12 11:17:44.208,Quadro RTX 8000,62,48,39,49152,3221,45371,222.88,35,P2,1845,6500
2025-03-12 11:17:46.636010,4,2025/03/12 11:17:46.626,Quadro RTX 8000,62,84,67,49152,3221,45371,249.23,35,P2,1800,6500
2025-03-12 11:17:49.027572,4,2025/03/12 11:17:49.019,Quadro RTX 8000,60,47,40,49152,3221,45371,100.84,36,P2,1875,6500
2025-03-12 11:17:51.353562,4,2025/03/12 11:17:51.343,Quadro RTX 8000,62,80,64,49152,3221,45371,249.42,35,P2,1860,6500
2025-03-12 11:17:53.664702,4,2025/03/12 11:17:53.655,Quadro RTX 8000,62,73,58,49152,3221,45371,254.86,35,P2,1830,6500
2025-03-12 11:17:56.220027,4,2025/03/12 11:17:56.014,Quadro RTX 8000,63,83,66,49152,3221,45371,240.60,35,P2,1830,6500
2025-03-12 11:17:58.628563,4,2025/03/12 11:17:58.620,Quadro RTX 8000,62,75,60,49152,3221,45371,250.72,35,P2,1815,6500
2025-03-12 11:18:00.964859,4,2025/03/12 11:18:00.956,Quadro RTX 8000,59,16,13,49152,3221,45371,100.50,36,P2,1875,6500
2025-03-12 11:18:03.285473,4,2025/03/12 11:18:03.278,Quadro RTX 8000,63,78,62,49152,3221,45371,260.39,35,P2,1800,6500
2025-03-12 11:18:05.628038,4,2025/03/12 11:18:05.621,Quadro RTX 8000,59,36,31,49152,3221,45371,101.28,36,P2,1875,6500
2025-03-12 11:18:07.971009,4,2025/03/12 11:18:07.957,Quadro RTX 8000,62,76,61,49152,3221,45371,240.68,36,P2,1845,6500
2025-03-12 11:18:10.320510,4,2025/03/12 11:18:10.313,Quadro RTX 8000,62,74,59,49152,3221,45371,222.47,36,P2,1875,6500
2025-03-12 11:18:12.637371,4,2025/03/12 11:18:12.619,Quadro RTX 8000,62,75,59,49152,3221,45371,230.04,35,P2,1800,6500
2025-03-12 11:18:14.985406,4,2025/03/12 11:18:14.978,Quadro RTX 8000,62,77,61,49152,3221,45371,236.46,36,P2,1830,6500
2025-03-12 11:18:17.319558,4,2025/03/12 11:18:17.307,Quadro RTX 8000,62,70,55,49152,3221,45371,238.02,35,P2,1815,6500
2025-03-12 11:18:19.693851,4,2025/03/12 11:18:19.685,Quadro RTX 8000,62,81,64,49152,3221,45371,218.84,35,P2,1815,6500
2025-03-12 11:18:22.023816,4,2025/03/12 11:18:22.016,Quadro RTX 8000,61,0,0,49152,3221,45371,108.62,36,P2,1875,6500
2025-03-12 11:18:24.370380,4,2025/03/12 11:18:24.358,Quadro RTX 8000,63,84,66,49152,3221,45371,241.53,36,P2,1800,6500
2025-03-12 11:18:26.729502,4,2025/03/12 11:18:26.722,Quadro RTX 8000,62,17,14,49152,3221,45371,257.00,36,P2,1815,6500
2025-03-12 11:18:29.076373,4,2025/03/12 11:18:29.069,Quadro RTX 8000,62,78,63,49152,3221,45371,249.03,36,P2,1845,6500
2025-03-12 11:18:31.396309,4,2025/03/12 11:18:31.387,Quadro RTX 8000,62,73,58,49152,3221,45371,249.32,36,P2,1845,6500
2025-03-12 11:18:33.739637,4,2025/03/12 11:18:33.727,Quadro RTX 8000,63,80,63,49152,3221,45371,250.49,36,P2,1830,6500
2025-03-12 11:18:36.438955,4,2025/03/12 11:18:36.424,Quadro RTX 8000,62,80,63,49152,3221,45371,235.02,36,P2,1710,6500
2025-03-12 11:18:38.770846,4,2025/03/12 11:18:38.764,Quadro RTX 8000,62,39,34,49152,3221,45371,234.79,36,P2,1875,6500
2025-03-12 11:18:41.104464,4,2025/03/12 11:18:41.097,Quadro RTX 8000,63,87,69,49152,3221,45371,234.06,36,P2,1830,6500
2025-03-12 11:18:43.454921,4,2025/03/12 11:18:43.448,Quadro RTX 8000,63,85,67,49152,3221,45371,254.59,36,P2,1800,6500
2025-03-12 11:18:45.768603,4,2025/03/12 11:18:45.759,Quadro RTX 8000,63,77,61,49152,3221,45371,256.91,36,P2,1800,6500
2025-03-12 11:18:48.134348,4,2025/03/12 11:18:48.123,Quadro RTX 8000,63,74,59,49152,3221,45371,220.41,36,P2,1830,6500
2025-03-12 11:18:50.478456,4,2025/03/12 11:18:50.471,Quadro RTX 8000,63,90,71,49152,3221,45371,238.12,36,P2,1815,6500
2025-03-12 11:18:52.826763,4,2025/03/12 11:18:52.816,Quadro RTX 8000,63,85,67,49152,3221,45371,262.01,36,P2,1800,6500
2025-03-12 11:18:55.211444,4,2025/03/12 11:18:55.204,Quadro RTX 8000,62,38,32,49152,3221,45371,222.15,36,P2,1875,6500
2025-03-12 11:18:57.700575,4,2025/03/12 11:18:57.528,Quadro RTX 8000,63,78,62,49152,3221,45371,261.89,36,P2,1815,6500
2025-03-12 11:19:00.135330,4,2025/03/12 11:19:00.128,Quadro RTX 8000,63,82,65,49152,3221,45371,228.79,36,P2,1815,6500
2025-03-12 11:19:02.480201,4,2025/03/12 11:19:02.473,Quadro RTX 8000,63,85,67,49152,3221,45371,240.78,36,P2,1860,6500
2025-03-12 11:19:04.818209,4,2025/03/12 11:19:04.800,Quadro RTX 8000,63,75,60,49152,3221,45371,248.15,36,P2,1830,6500
2025-03-12 11:19:07.214051,4,2025/03/12 11:19:07.206,Quadro RTX 8000,61,2,2,49152,3221,45371,101.19,36,P2,1875,6500
2025-03-12 11:19:09.574127,4,2025/03/12 11:19:09.558,Quadro RTX 8000,63,86,68,49152,3221,45371,242.57,36,P2,1815,6500
2025-03-12 11:19:11.897314,4,2025/03/12 11:19:11.890,Quadro RTX 8000,62,13,11,49152,3221,45371,102.17,36,P2,1875,6500
2025-03-12 11:19:14.244076,4,2025/03/12 11:19:14.231,Quadro RTX 8000,63,82,65,49152,3221,45371,250.70,36,P2,1830,6500
2025-03-12 11:19:16.587602,4,2025/03/12 11:19:16.568,Quadro RTX 8000,63,75,59,49152,3221,45371,253.32,36,P2,1800,6500
2025-03-12 11:19:18.938695,4,2025/03/12 11:19:18.926,Quadro RTX 8000,63,78,62,49152,3221,45371,268.92,36,P2,1800,6500
2025-03-12 11:19:21.261498,4,2025/03/12 11:19:21.254,Quadro RTX 8000,63,85,67,49152,3221,45371,245.35,36,P2,1800,6500
2025-03-12 11:19:23.569268,4,2025/03/12 11:19:23.562,Quadro RTX 8000,60,87,69,49152,3221,45371,100.93,36,P2,1875,6500
2025-03-12 11:19:25.906994,4,2025/03/12 11:19:25.897,Quadro RTX 8000,63,82,65,49152,3221,45371,265.59,36,P2,1785,6500
2025-03-12 11:19:28.271317,4,2025/03/12 11:19:28.257,Quadro RTX 8000,60,26,22,49152,3221,45371,120.01,36,P2,1875,6500
2025-03-12 11:19:30.620729,4,2025/03/12 11:19:30.611,Quadro RTX 8000,63,69,55,49152,3221,45371,228.87,36,P2,1875,6500
2025-03-12 11:19:32.933732,4,2025/03/12 11:19:32.924,Quadro RTX 8000,63,80,64,49152,3221,45371,249.99,36,P2,1845,6500
2025-03-12 11:19:35.271858,4,2025/03/12 11:19:35.264,Quadro RTX 8000,62,37,30,49152,3221,45371,242.69,36,P2,1860,6500
2025-03-12 11:19:37.592634,4,2025/03/12 11:19:37.582,Quadro RTX 8000,63,86,68,49152,3221,45371,236.18,36,P2,1815,6500
2025-03-12 11:19:39.960273,4,2025/03/12 11:19:39.945,Quadro RTX 8000,63,74,59,49152,3221,45371,253.47,36,P2,1815,6500
2025-03-12 11:19:42.285211,4,2025/03/12 11:19:42.277,Quadro RTX 8000,63,84,66,49152,3221,45371,248.81,36,P2,1830,6500
2025-03-12 11:19:44.624773,4,2025/03/12 11:19:44.615,Quadro RTX 8000,62,45,38,49152,3221,45371,227.52,36,P2,1875,6500
2025-03-12 11:19:46.980639,4,2025/03/12 11:19:46.973,Quadro RTX 8000,63,78,62,49152,3221,45371,262.88,36,P2,1800,6500
2025-03-12 11:19:49.373212,4,2025/03/12 11:19:49.365,Quadro RTX 8000,63,68,54,49152,3221,45371,245.88,36,P2,1815,6500
2025-03-12 11:19:51.703734,4,2025/03/12 11:19:51.689,Quadro RTX 8000,63,81,64,49152,3221,45371,242.52,36,P2,1800,6500
2025-03-12 11:19:54.034169,4,2025/03/12 11:19:54.023,Quadro RTX 8000,63,79,62,49152,3221,45371,237.99,36,P2,1860,6500
2025-03-12 11:19:56.390816,4,2025/03/12 11:19:56.376,Quadro RTX 8000,62,71,56,49152,3221,45371,236.50,36,P2,1830,6500
2025-03-12 11:19:58.985628,4,2025/03/12 11:19:58.976,Quadro RTX 8000,63,79,63,49152,3221,45371,253.92,36,P2,1800,6500
2025-03-12 11:20:01.332866,4,2025/03/12 11:20:01.326,Quadro RTX 8000,60,67,58,49152,3221,45371,107.80,36,P2,1875,6500
2025-03-12 11:20:03.646602,4,2025/03/12 11:20:03.639,Quadro RTX 8000,63,77,61,49152,3221,45371,241.34,36,P2,1800,6500
2025-03-12 11:20:05.991337,4,2025/03/12 11:20:05.983,Quadro RTX 8000,63,76,61,49152,3221,45371,264.64,36,P2,1815,6500
2025-03-12 11:20:08.353919,4,2025/03/12 11:20:08.329,Quadro RTX 8000,63,78,62,49152,3221,45371,232.82,36,P2,1815,6500
2025-03-12 11:20:10.718297,4,2025/03/12 11:20:10.711,Quadro RTX 8000,63,73,58,49152,3221,45371,246.20,36,P2,1815,6500
2025-03-12 11:20:13.062625,4,2025/03/12 11:20:13.051,Quadro RTX 8000,63,84,66,49152,3221,45371,242.93,37,P2,1830,6500
2025-03-12 11:20:15.466696,4,2025/03/12 11:20:15.452,Quadro RTX 8000,63,85,68,49152,3221,45371,244.17,36,P2,1815,6500
2025-03-12 11:20:17.818485,4,2025/03/12 11:20:17.808,Quadro RTX 8000,60,51,44,49152,3221,45371,102.55,37,P2,1875,6500
