Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,31.6,2782.517,34.5,2
1,43.2,2838.9265,34.5,2
2,41.9,2780.5675,34.5,2
3,39.349999999999994,2672.072,34.5,2
4,41.45,2722.3295,34.5,2
5,41.65,2748.459,34.5,2
6,60.8,2839.3285,34.5,2
7,32.35,2767.5730000000003,34.5,2
8,20.799999999999997,2591.7305,34.5,2
9,34.05,2479.207,34.5,2
10,33.2,2748.2735000000002,34.5,2
11,35.0,2943.9025,34.5,2
12,23.5,2771.8205,34.5,2
13,50.1,2771.8815,34.5,2
14,36.4,2706.8685,34.5,2
15,41.5,3172.648,34.5,2
16,44.5,2493.0209999999997,34.5,2
17,32.0,2809.174,34.5,2
18,28.2,2961.8595,34.5,2
19,44.7,2500.6679999999997,34.5,2
20,33.45,2615.593,34.5,2
21,31.7,2745.799,34.5,2
22,28.75,2920.08,34.5,2
23,42.7,2798.1724999999997,34.5,2
24,32.0,3292.3525,34.5,2
25,19.75,3299.341,34.5,2
26,29.450000000000003,2831.2925,34.5,2
27,20.6,2793.4655000000002,34.5,2
28,38.0,3295.5145,34.5,2
29,23.2,2381.4435000000003,34.5,2
30,24.9,2747.459,34.5,2
31,27.349999999999998,3298.911,34.5,2
