Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,1.0,2074.1925,36.5625,2
1,16.35,2082.271,36.5625,2
2,2.5,1795.3355000000001,36.5625,2
3,16.15,2497.237,36.5625,2
4,9.5,2711.5164999999997,36.5625,2
5,1.0,2432.424,36.5625,2
6,4.0,1798.313,36.5625,2
7,4.0,2548.6335,36.5625,2
8,2.0,1913.903,36.5625,2
9,0.5,1497.227,36.5625,2
10,2.0,2207.246,36.5625,2
11,2.0,1499.7255,36.5625,2
12,0.5,2383.201,36.5625,2
13,0.0,2383.2845,36.5625,2
14,0.5,1530.471,36.5625,2
15,2.0,1770.893,36.5625,2
16,4.5,1995.9575,36.5625,2
17,4.5,1995.672,36.5625,2
18,4.0,2032.2585,36.5625,2
19,2.0,1807.8125,36.5625,2
20,33.0,3183.7839999999997,36.5625,2
21,4.0,2450.329,36.5625,2
22,4.0,2468.241,36.5625,2
23,4.0,1830.5525,36.5625,2
24,2.0,1849.76,36.5625,2
25,0.0,1499.6955,36.5625,2
26,2.0,1860.1570000000002,36.5625,2
27,0.0,1499.597,36.5625,2
28,49.25,2356.858,36.5625,2
29,50.0,2383.138,36.5625,2
30,0.0,1526.192,36.5625,2
31,2.5,1749.583,36.5625,2
