Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,47.45,2676.214,34.3125,2
1,47.7,2899.3019999999997,34.3125,2
2,44.75,2832.536,34.3125,2
3,45.25,2754.5860000000002,34.3125,2
4,42.7,2741.8005,34.3125,2
5,46.15,2854.952,34.3125,2
6,53.8,2844.8100000000004,34.3125,2
7,48.5,2745.091,34.3125,2
8,44.2,2665.7725,34.3125,2
9,52.75,2798.9325,34.3125,2
10,48.25,2965.188,34.3125,2
11,52.2,2915.9764999999998,34.3125,2
12,44.1,2712.864,34.3125,2
13,47.5,2864.866,34.3125,2
14,53.6,3027.915,34.3125,2
15,43.5,2708.995,34.3125,2
16,46.95,2667.755,34.3125,2
17,49.25,2935.8365,34.3125,2
18,50.75,2849.3585000000003,34.3125,2
19,42.9,2720.5215,34.3125,2
20,46.7,2754.41,34.3125,2
21,45.15,2891.4004999999997,34.3125,2
22,48.8,2906.9300000000003,34.3125,2
23,50.75,2788.3845,34.3125,2
24,48.25,2633.7275,34.3125,2
25,51.25,2770.482,34.3125,2
26,53.85,3054.032,34.3125,2
27,43.2,2854.849,34.3125,2
28,47.0,2728.7655,34.3125,2
29,42.95,2861.1440000000002,34.3125,2
30,63.5,3031.0005,34.3125,2
31,48.25,2798.4445,34.3125,2
