Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,0.0,2169.754,35.3125,2
1,6.95,2747.384,35.3125,2
2,6.85,2387.7405,35.3125,2
3,14.4,2657.7795,35.3125,2
4,5.5,2272.158,35.3125,2
5,13.35,2482.0275,35.3125,2
6,7.45,2392.886,35.3125,2
7,6.5,2834.3095000000003,35.3125,2
8,17.7,2813.382,35.3125,2
9,0.5,2219.8575,35.3125,2
10,9.5,2728.1155,35.3125,2
11,13.0,3309.3595,35.3125,2
12,7.0,3309.2345,35.3125,2
13,0.0,3308.629,35.3125,2
14,13.45,3302.785,35.3125,2
15,6.95,3303.552,35.3125,2
16,6.95,2378.7045,35.3125,2
17,20.0,2550.442,35.3125,2
18,0.0,2380.1745,35.3125,2
19,0.0,2432.2435,35.3125,2
20,5.0,2828.5955,35.3125,2
21,0.0,2524.683,35.3125,2
22,30.0,2381.853,35.3125,2
23,6.05,3296.8925,35.3125,2
24,26.75,3298.788,35.3125,2
25,9.0,2381.0855,35.3125,2
26,29.75,3286.139,35.3125,2
27,6.5,3294.4715,35.3125,2
28,7.0,3299.115,35.3125,2
29,13.45,3292.057,35.3125,2
30,0.5,3301.1655,35.3125,2
31,14.0,3300.9665,35.3125,2
