Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,6.05,2325.9674999999997,36.6875,2
1,13.0,2338.7925,36.6875,2
2,12.5,2353.2105,36.6875,2
3,6.45,2714.249,36.6875,2
4,13.8,2763.0235,36.6875,2
5,13.0,2245.9134999999997,36.6875,2
6,44.9,2587.7535,36.6875,2
7,13.05,2314.7235,36.6875,2
8,0.0,1810.3069999999998,36.6875,2
9,27.5,2382.638,36.6875,2
10,6.0,1888.489,36.6875,2
11,6.5,1901.2285,36.6875,2
12,0.0,2385.8109999999997,36.6875,2
13,21.5,2361.264,36.6875,2
14,0.0,1498.83,36.6875,2
15,6.5,1910.057,36.6875,2
16,12.5,2309.434,36.6875,2
17,6.45,2309.0705,36.6875,2
18,6.5,3173.683,36.6875,2
19,12.9,3283.2214999999997,36.6875,2
20,13.05,2169.5254999999997,36.6875,2
21,13.45,2235.6205,36.6875,2
22,18.4,2546.426,36.6875,2
23,13.0,2296.0375,36.6875,2
24,6.5,1857.3780000000002,36.6875,2
25,0.5,2377.384,36.6875,2
26,0.0,2374.233,36.6875,2
27,0.0,2372.031,36.6875,2
28,6.45,2382.905,36.6875,2
29,0.0,2365.194,36.6875,2
30,0.0,1498.2765,36.6875,2
31,0.0,1865.397,36.6875,2
