Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,4.5,2090.073,36.5,2
1,4.55,3300.572,36.5,2
2,9.95,3307.8875,36.5,2
3,9.05,3302.9025,36.5,2
4,40.85,3269.415,36.5,2
5,4.95,3310.137,36.5,2
6,5.0,2685.5835,36.5,2
7,4.95,3304.9955,36.5,2
8,1.5,1830.784,36.5,2
9,4.5,2385.6105,36.5,2
10,9.45,3308.7799999999997,36.5,2
11,4.55,2384.265,36.5,2
12,4.5,2389.109,36.5,2
13,26.7,3241.102,36.5,2
14,4.0,2388.0485,36.5,2
15,4.5,3301.0865,36.5,2
16,14.35,2049.3065,36.5,2
17,9.5,3298.833,36.5,2
18,5.0,3306.4035000000003,36.5,2
19,5.0,2604.547,36.5,2
20,9.9,3290.8605,36.5,2
21,9.95,3293.219,36.5,2
22,9.5,3300.1639999999998,36.5,2
23,9.0,3305.4480000000003,36.5,2
24,27.7,2380.741,36.5,2
25,0.0,2378.281,36.5,2
26,0.5,3295.6555,36.5,2
27,0.0,2382.5585,36.5,2
28,0.0,2387.578,36.5,2
29,0.0,2765.9825,36.5,2
30,0.0,2382.4065,36.5,2
31,4.5,3300.8615,36.5,2
