Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.0,2990.482,35.125,2
1,14.5,2564.691,35.125,2
2,43.65,2848.299,35.125,2
3,10.4,2438.541,35.125,2
4,10.9,2727.2855,35.125,2
5,16.1,2630.795,35.125,2
6,9.95,2617.7005,35.125,2
7,28.45,2804.6025,35.125,2
8,20.2,2582.4385,35.125,2
9,17.9,2719.756,35.125,2
10,13.55,2706.8705,35.125,2
11,18.2,2682.973,35.125,2
12,16.15,2793.909,35.125,2
13,19.1,2656.343,35.125,2
14,18.2,2704.0344999999998,35.125,2
15,51.0,2989.1365,35.125,2
16,21.9,2930.4455,35.125,2
17,9.5,2500.781,35.125,2
18,11.0,2653.1945,35.125,2
19,10.45,2439.9265,35.125,2
20,12.0,2510.728,35.125,2
21,10.0,2568.4365,35.125,2
22,13.0,2636.4365,35.125,2
23,9.9,2603.638,35.125,2
24,19.6,2589.758,35.125,2
25,19.5,2655.5344999999998,35.125,2
26,18.0,2774.2005,35.125,2
27,18.2,2714.3095,35.125,2
28,20.1,2621.1555,35.125,2
29,14.05,2782.216,35.125,2
30,35.85,2854.4615000000003,35.125,2
31,22.6,2861.1715,35.125,2
