Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,0.5,2519.9025,36.4375,2
1,19.8,2536.323,36.4375,2
2,20.0,2740.2659999999996,36.4375,2
3,19.8,2826.6075,36.4375,2
4,20.3,2209.444,36.4375,2
5,19.5,2871.6724999999997,36.4375,2
6,7.9,2977.358,36.4375,2
7,45.2,2903.134,36.4375,2
8,28.0,2044.9715,36.4375,2
9,20.3,1996.7534999999998,36.4375,2
10,31.35,2630.3645,36.4375,2
11,33.3,2427.8505,36.4375,2
12,40.0,2469.4665,36.4375,2
13,19.6,1972.353,36.4375,2
14,39.6,2559.8875,36.4375,2
15,28.25,3284.2225,36.4375,2
16,39.6,2604.676,36.4375,2
17,39.8,2611.8495,36.4375,2
18,39.900000000000006,2591.9325,36.4375,2
19,39.3,2616.0425,36.4375,2
20,37.65,2701.3785,36.4375,2
21,39.3,2618.3975,36.4375,2
22,39.6,2602.5955,36.4375,2
23,34.8,2900.2785000000003,36.4375,2
24,0.0,1962.2375000000002,36.4375,2
25,0.0,1912.0149999999999,36.4375,2
26,0.0,1951.42,36.4375,2
27,7.5,2315.3305,36.4375,2
28,2.0,2730.8105,36.4375,2
29,0.0,1950.7255,36.4375,2
30,0.0,2822.6745,36.4375,2
31,0.0,2709.011,36.4375,2
