Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,0.0,1648.435,36.4375,2
1,0.0,1497.967,36.4375,2
2,0.0,1498.19,36.4375,2
3,0.0,1648.6285,36.4375,2
4,0.0,1499.124,36.4375,2
5,0.0,1487.0945000000002,36.4375,2
6,13.85,2367.9515,36.4375,2
7,0.0,1498.971,36.4375,2
8,0.0,1497.8465,36.4375,2
9,1.0,1499.8255,36.4375,2
10,0.5,1498.598,36.4375,2
11,0.0,1473.8870000000002,36.4375,2
12,0.0,1498.6945,36.4375,2
13,0.5,1497.597,36.4375,2
14,0.0,1646.7595000000001,36.4375,2
15,18.0,2380.862,36.4375,2
16,0.0,1946.0895,36.4375,2
17,0.0,1499.933,36.4375,2
18,0.0,1485.64,36.4375,2
19,0.0,1711.7685000000001,36.4375,2
20,0.0,1399.573,36.4375,2
21,0.0,1498.25,36.4375,2
22,36.5,2364.0205,36.4375,2
23,0.0,1497.878,36.4375,2
24,0.5,1486.4205,36.4375,2
25,0.5,1498.2579999999998,36.4375,2
26,0.5,1497.968,36.4375,2
27,0.5,1498.917,36.4375,2
28,0.5,1499.0725,36.4375,2
29,8.0,1491.347,36.4375,2
30,23.0,1645.449,36.4375,2
31,0.5,2379.357,36.4375,2
