Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,8.0,3301.8925,37.75,2
1,4.0,3311.1575000000003,37.75,2
2,8.95,2749.9575,37.75,2
3,9.0,3299.9595,37.75,2
4,7.55,3267.5375000000004,37.75,2
5,8.05,3299.1454999999996,37.75,2
6,8.55,2750.7465,37.75,2
7,9.0,3303.95,37.75,2
8,0.0,1499.444,37.75,2
9,0.5,2382.6075,37.75,2
10,0.0,1498.1335,37.75,2
11,0.0,1498.0815,37.75,2
12,0.0,1649.4845,37.75,2
13,0.0,2379.873,37.75,2
14,27.0,1646.73,37.75,2
15,4.5,2383.4984999999997,37.75,2
16,8.05,3297.853,37.75,2
17,8.5,3293.228,37.75,2
18,8.5,2752.9345000000003,37.75,2
19,8.55,3303.611,37.75,2
20,8.05,2756.3695,37.75,2
21,7.6,3298.123,37.75,2
22,8.45,2754.0915,37.75,2
23,50.1,3273.7560000000003,37.75,2
24,0.0,1499.5895,37.75,2
25,4.1,2382.1385,37.75,2
26,0.0,1498.9105,37.75,2
27,0.0,1498.2765,37.75,2
28,0.0,1647.9395,37.75,2
29,21.8,2381.4865,37.75,2
30,0.5,1885.8615,37.75,2
31,0.0,2385.3045,37.75,2
