Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,26.9,2741.6980000000003,33.625,2
1,40.2,2917.6130000000003,33.625,2
2,37.7,2798.716,33.625,2
3,43.5,2780.5365,33.625,2
4,31.4,2720.4665,33.625,2
5,34.85,2642.1454999999996,33.625,2
6,19.15,2650.65,33.625,2
7,27.65,2677.445,33.625,2
8,39.9,2903.982,33.625,2
9,25.4,2625.9325,33.625,2
10,26.8,2608.3405000000002,33.625,2
11,27.9,2606.857,33.625,2
12,27.3,2594.3900000000003,33.625,2
13,32.5,2688.023,33.625,2
14,28.35,2740.143,33.625,2
15,25.3,2596.705,33.625,2
16,27.15,2773.298,33.625,2
17,25.6,2825.462,33.625,2
18,27.3,2735.7655,33.625,2
19,25.75,2749.7470000000003,33.625,2
20,21.9,2637.0815000000002,33.625,2
21,36.55,2619.3405000000002,33.625,2
22,29.799999999999997,2602.243,33.625,2
23,26.3,2637.3289999999997,33.625,2
24,45.05,2940.0015000000003,33.625,2
25,26.1,2670.4805,33.625,2
26,28.5,2609.45,33.625,2
27,25.75,2602.5265,33.625,2
28,27.75,2574.5415000000003,33.625,2
29,34.85,2776.9885,33.625,2
30,26.25,2694.0885,33.625,2
31,26.75,2619.716,33.625,2
