Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,10.0,1677.0549999999998,35.6875,2
1,0.0,1798.138,35.6875,2
2,5.0,1797.416,35.6875,2
3,0.0,1405.7475,35.6875,2
4,5.0,1647.9344999999998,35.6875,2
5,0.0,1498.903,35.6875,2
6,0.0,1646.644,35.6875,2
7,0.0,1867.357,35.6875,2
8,4.95,1797.9675,35.6875,2
9,5.0,1646.5990000000002,35.6875,2
10,9.5,2469.982,35.6875,2
11,9.45,1797.8695,35.6875,2
12,4.45,1496.4975,35.6875,2
13,2.0,2480.625,35.6875,2
14,9.45,1799.306,35.6875,2
15,10.350000000000001,1799.6709999999998,35.6875,2
16,0.0,1973.7649999999999,35.6875,2
17,35.0,2130.538,35.6875,2
18,5.0,2335.8015,35.6875,2
19,4.55,1396.733,35.6875,2
20,0.0,1391.1754999999998,35.6875,2
21,0.0,1384.4485,35.6875,2
22,5.0,1702.3580000000002,35.6875,2
23,5.0,1835.8564999999999,35.6875,2
24,4.95,2324.428,35.6875,2
25,5.45,1895.2905,35.6875,2
26,19.0,3205.991,35.6875,2
27,10.350000000000001,2281.931,35.6875,2
28,32.0,1499.8045,35.6875,2
29,29.45,3294.7484999999997,35.6875,2
30,9.9,2827.8464999999997,35.6875,2
31,9.9,2564.4485,35.6875,2
