Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,23.2,2366.4795,35.0625,2
1,5.45,1795.9160000000002,35.0625,2
2,11.0,1576.9715,35.0625,2
3,11.0,1648.4545,35.0625,2
4,11.0,1799.3425,35.0625,2
5,5.0,1796.379,35.0625,2
6,5.45,1797.223,35.0625,2
7,5.45,1798.266,35.0625,2
8,7.5,1497.33,35.0625,2
9,0.0,1799.725,35.0625,2
10,5.5,1647.404,35.0625,2
11,31.95,2465.151,35.0625,2
12,0.5,1498.5925000000002,35.0625,2
13,0.0,1499.187,35.0625,2
14,27.5,2449.388,35.0625,2
15,5.95,1648.0185000000001,35.0625,2
16,32.0,2154.8065,35.0625,2
17,11.0,1729.2445,35.0625,2
18,0.0,1794.5865,35.0625,2
19,5.05,1648.4825,35.0625,2
20,5.05,1798.813,35.0625,2
21,11.0,1797.402,35.0625,2
22,10.55,2314.125,35.0625,2
23,10.1,2179.432,35.0625,2
24,3.0,1497.1685,35.0625,2
25,10.0,1798.3854999999999,35.0625,2
26,5.5,1649.9715,35.0625,2
27,0.0,2470.6115,35.0625,2
28,0.0,1498.6970000000001,35.0625,2
29,5.5,1499.1425,35.0625,2
30,0.0,1999.205,35.0625,2
31,0.0,1917.6025,35.0625,2
