Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,16.45,2834.8095,34.4375,2
1,12.45,2738.776,34.4375,2
2,17.7,2783.8824999999997,34.4375,2
3,15.75,2676.502,34.4375,2
4,17.25,2682.621,34.4375,2
5,18.45,2508.1865,34.4375,2
6,15.7,2673.9045,34.4375,2
7,50.5,2841.8729999999996,34.4375,2
8,19.5,2635.517,34.4375,2
9,16.65,2710.8985000000002,34.4375,2
10,15.55,2642.9570000000003,34.4375,2
11,11.5,2810.8785,34.4375,2
12,12.45,2725.9350000000004,34.4375,2
13,17.5,2776.6549999999997,34.4375,2
14,17.05,2627.6405,34.4375,2
15,44.95,2946.3990000000003,34.4375,2
16,13.4,2627.2200000000003,34.4375,2
17,16.85,2623.0005,34.4375,2
18,11.8,2824.34,34.4375,2
19,14.45,2746.7259999999997,34.4375,2
20,12.8,2691.51,34.4375,2
21,12.4,2717.1865,34.4375,2
22,17.6,2865.9179999999997,34.4375,2
23,22.0,2756.1255,34.4375,2
24,32.1,2822.5085,34.4375,2
25,19.9,2523.9515,34.4375,2
26,18.6,2598.557,34.4375,2
27,18.8,2652.31,34.4375,2
28,19.1,2600.0805,34.4375,2
29,38.35,2878.2160000000003,34.4375,2
30,18.0,2640.0185,34.4375,2
31,30.349999999999998,2984.1785,34.4375,2
