Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,12.0,1489.8975,34.25,2
1,5.95,2122.124,34.25,2
2,16.45,2354.324,34.25,2
3,6.0,1662.3545,34.25,2
4,11.55,1797.8065,34.25,2
5,11.95,1799.2975000000001,34.25,2
6,11.95,2085.098,34.25,2
7,12.35,1648.2545,34.25,2
8,3.45,2367.0825,34.25,2
9,6.5,1499.536,34.25,2
10,6.35,1648.163,34.25,2
11,1.0,1647.8159999999998,34.25,2
12,0.0,1647.7649999999999,34.25,2
13,16.65,1798.2415,34.25,2
14,5.55,1646.8045,34.25,2
15,6.45,1497.777,34.25,2
16,6.0,1871.601,34.25,2
17,11.9,2727.227,34.25,2
18,44.949999999999996,2754.6040000000003,34.25,2
19,13.2,2270.3345,34.25,2
20,6.5,2282.5445,34.25,2
21,5.95,2286.4855,34.25,2
22,5.95,2027.0459999999998,34.25,2
23,12.9,1875.6345000000001,34.25,2
24,26.0,2373.3525,34.25,2
25,0.0,1497.9995,34.25,2
26,0.0,1897.8654999999999,34.25,2
27,5.5,1902.7640000000001,34.25,2
28,6.0,1601.336,34.25,2
29,9.1,1644.7565,34.25,2
30,0.0,1595.6295,34.25,2
31,0.0,1325.585,34.25,2
