Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,0.0,2755.723,37.0625,2
1,15.8,3301.385,37.0625,2
2,27.700000000000003,3257.3585000000003,37.0625,2
3,15.9,3303.1525,37.0625,2
4,7.5,3310.447,37.0625,2
5,14.9,3302.875,37.0625,2
6,15.45,3305.5164999999997,37.0625,2
7,15.35,3314.084,37.0625,2
8,0.5,1875.4859999999999,37.0625,2
9,0.0,1498.9165,37.0625,2
10,7.5,1889.6464999999998,37.0625,2
11,2.0,1719.1754999999998,37.0625,2
12,0.0,1498.749,37.0625,2
13,26.75,2382.9125,37.0625,2
14,0.0,3306.694,37.0625,2
15,7.5,2093.481,37.0625,2
16,15.8,2753.1605,37.0625,2
17,14.95,3296.4224999999997,37.0625,2
18,41.0,3284.3225,37.0625,2
19,15.4,3294.9115,37.0625,2
20,15.4,3295.6530000000002,37.0625,2
21,14.5,3297.553,37.0625,2
22,14.9,3302.148,37.0625,2
23,8.45,3296.1859999999997,37.0625,2
24,7.5,1885.9965,37.0625,2
25,0.0,1499.423,37.0625,2
26,0.0,1755.2359999999999,37.0625,2
27,0.0,1732.411,37.0625,2
28,0.0,1495.7955,37.0625,2
29,21.5,2382.679,37.0625,2
30,8.5,3291.9615,37.0625,2
31,0.0,2111.5834999999997,37.0625,2
