Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,14.65,1869.3899999999999,34.5625,2
1,7.05,1755.513,34.5625,2
2,20.95,2363.051,34.5625,2
3,7.15,2590.217,34.5625,2
4,14.1,1868.6345000000001,34.5625,2
5,14.1,1872.1060000000002,34.5625,2
6,14.649999999999999,1908.865,34.5625,2
7,7.5,2189.909,34.5625,2
8,8.05,1777.5255000000002,34.5625,2
9,7.55,1684.0575,34.5625,2
10,7.05,1616.1264999999999,34.5625,2
11,0.5,1902.35,34.5625,2
12,0.0,2139.0545,34.5625,2
13,21.5,2334.3055,34.5625,2
14,7.05,1628.599,34.5625,2
15,7.5,1629.942,34.5625,2
16,7.05,1724.871,34.5625,2
17,14.1,1865.6425,34.5625,2
18,43.05,2386.783,34.5625,2
19,14.3,1873.4995,34.5625,2
20,7.05,2599.7215,34.5625,2
21,13.7,1896.3944999999999,34.5625,2
22,7.05,2057.9175,34.5625,2
23,14.75,1910.862,34.5625,2
24,27.7,2746.928,34.5625,2
25,0.0,1723.0715,34.5625,2
26,0.0,2398.053,34.5625,2
27,7.05,1715.5245,34.5625,2
28,7.15,1680.4825,34.5625,2
29,0.0,2160.999,34.5625,2
30,0.0,1791.17,34.5625,2
31,0.5,1829.511,34.5625,2
