Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,9.0,3189.2875,34.6875,2
1,9.1,2430.7695,34.6875,2
2,18.4,2809.4945,34.6875,2
3,9.4,3259.1885,34.6875,2
4,24.05,3028.2105,34.6875,2
5,9.5,2626.867,34.6875,2
6,6.55,3037.2065000000002,34.6875,2
7,18.1,2853.009,34.6875,2
8,6.55,2191.9030000000002,34.6875,2
9,9.0,2108.3885,34.6875,2
10,18.9,2780.613,34.6875,2
11,9.4,2114.191,34.6875,2
12,34.5,3031.002,34.6875,2
13,0.5,2386.1565,34.6875,2
14,0.0,1498.8435,34.6875,2
15,9.0,2358.293,34.6875,2
16,40.95,3106.5315,34.6875,2
17,18.5,2560.6459999999997,34.6875,2
18,9.4,2757.018,34.6875,2
19,18.4,3099.643,34.6875,2
20,14.9,3156.626,34.6875,2
21,19.0,2997.6955,34.6875,2
22,18.0,3008.837,34.6875,2
23,18.4,3007.374,34.6875,2
24,0.0,2754.298,34.6875,2
25,3.0,2379.511,34.6875,2
26,0.5,3292.647,34.6875,2
27,0.0,2392.323,34.6875,2
28,0.0,3292.865,34.6875,2
29,9.5,2218.73,34.6875,2
30,23.5,1499.5115,34.6875,2
31,0.0,2378.9645,34.6875,2
