Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,0.0,1907.4405,35.4375,2
1,5.55,2213.5915,35.4375,2
2,5.55,1781.3960000000002,35.4375,2
3,11.95,2191.839,35.4375,2
4,5.55,1984.373,35.4375,2
5,0.0,1650.1655,35.4375,2
6,6.0,2022.0945000000002,35.4375,2
7,34.85,2615.9915,35.4375,2
8,5.55,1859.511,35.4375,2
9,0.5,1815.903,35.4375,2
10,31.8,2330.672,35.4375,2
11,0.0,1930.6370000000002,35.4375,2
12,11.55,2096.513,35.4375,2
13,5.1,2116.0455,35.4375,2
14,27.75,2683.1400000000003,35.4375,2
15,5.95,2269.6375,35.4375,2
16,11.05,2406.895,35.4375,2
17,11.5,2196.438,35.4375,2
18,6.0,1829.659,35.4375,2
19,5.5,2041.215,35.4375,2
20,5.55,1974.0974999999999,35.4375,2
21,11.5,2089.7515000000003,35.4375,2
22,11.95,2092.5969999999998,35.4375,2
23,26.05,2280.7035,35.4375,2
24,5.05,1824.5080000000003,35.4375,2
25,11.5,2135.959,35.4375,2
26,0.0,2180.5550000000003,35.4375,2
27,12.55,2616.2945,35.4375,2
28,0.0,2183.925,35.4375,2
29,0.0,2382.9135,35.4375,2
30,0.0,2564.592,35.4375,2
31,0.0,1851.308,35.4375,2
