Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,16.05,1799.72,33.5,2
1,11.649999999999999,1798.5659999999998,33.5,2
2,8.1,2085.2985,33.5,2
3,16.3,2063.452,33.5,2
4,45.15,2462.546,33.5,2
5,8.55,1799.1955,33.5,2
6,14.7,2471.785,33.5,2
7,18.4,2248.631,33.5,2
8,25.0,2464.5995000000003,33.5,2
9,19.6,3167.059,33.5,2
10,17.2,2463.4584999999997,33.5,2
11,29.85,2791.455,33.5,2
12,16.25,2627.5445,33.5,2
13,16.75,2470.6255,33.5,2
14,23.5,2587.808,33.5,2
15,17.65,2462.7245000000003,33.5,2
16,8.05,1871.388,33.5,2
17,8.5,2351.273,33.5,2
18,14.649999999999999,2500.7034999999996,33.5,2
19,4.0,2273.8535,33.5,2
20,13.6,2643.239,33.5,2
21,4.5,2215.8125,33.5,2
22,8.1,2590.0069999999996,33.5,2
23,7.55,2358.2174999999997,33.5,2
24,16.2,2456.058,33.5,2
25,16.1,2836.8175,33.5,2
26,17.0,2455.209,33.5,2
27,16.15,2785.1904999999997,33.5,2
28,16.7,2688.7960000000003,33.5,2
29,16.25,2459.2445,33.5,2
30,8.6,2584.605,33.5,2
31,47.65,2455.2895,33.5,2
