Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,3.95,2211.8545000000004,33.4375,2
1,2.55,2658.6594999999998,33.4375,2
2,19.7,2659.677,33.4375,2
3,0.0,1867.2925,33.4375,2
4,1.5,2274.1345,33.4375,2
5,0.0,2070.751,33.4375,2
6,1.5,2636.0215,33.4375,2
7,20.5,2657.225,33.4375,2
8,3.0,2672.8945000000003,33.4375,2
9,1.5,1971.6660000000002,33.4375,2
10,2.5,2745.6785,33.4375,2
11,2.0,2126.6259999999997,33.4375,2
12,1.5,2286.5254999999997,33.4375,2
13,2.5,2763.553,33.4375,2
14,4.0,1970.6275,33.4375,2
15,1.5,2899.8645,33.4375,2
16,2.0,1955.915,33.4375,2
17,17.35,2493.26,33.4375,2
18,1.5,2544.6955,33.4375,2
19,4.05,2359.1955,33.4375,2
20,1.5,2176.726,33.4375,2
21,3.0,2699.928,33.4375,2
22,22.75,2382.455,33.4375,2
23,2.5,2486.0395,33.4375,2
24,27.25,2398.556,33.4375,2
25,1.5,2325.209,33.4375,2
26,0.0,1807.549,33.4375,2
27,1.5,2071.114,33.4375,2
28,1.5,2292.5975,33.4375,2
29,0.0,1899.548,33.4375,2
30,0.5,1655.8055,33.4375,2
31,21.8,2699.0245,33.4375,2
