Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,20.7,3248.42,34.1875,2
1,20.1,2751.9404999999997,34.1875,2
2,17.55,2810.745,34.1875,2
3,37.5,2391.8675000000003,34.1875,2
4,18.9,3304.337,34.1875,2
5,15.350000000000001,2697.725,34.1875,2
6,15.05,2806.9425,34.1875,2
7,37.8,2747.3109999999997,34.1875,2
8,20.5,2681.9555,34.1875,2
9,33.5,3148.5665,34.1875,2
10,19.6,2405.3175,34.1875,2
11,19.15,2667.5645,34.1875,2
12,19.6,2673.2315,34.1875,2
13,18.7,2792.9935,34.1875,2
14,18.7,2217.167,34.1875,2
15,13.5,2910.091,34.1875,2
16,25.75,3278.6275,34.1875,2
17,14.4,2750.0699999999997,34.1875,2
18,17.5,2958.732,34.1875,2
19,13.9,2384.845,34.1875,2
20,13.95,3296.4395,34.1875,2
21,18.15,2634.6440000000002,34.1875,2
22,17.6,2950.7799999999997,34.1875,2
23,17.6,2746.2945,34.1875,2
24,17.55,3233.4555,34.1875,2
25,22.6,2823.616,34.1875,2
26,13.35,2784.978,34.1875,2
27,50.0,2605.6085,34.1875,2
28,17.1,2518.424,34.1875,2
29,10.45,2949.8019999999997,34.1875,2
30,19.25,2567.9425,34.1875,2
31,17.299999999999997,2407.1515,34.1875,2
