Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,11.45,2756.1125,33.375,2
1,11.9,2858.0114999999996,33.375,2
2,11.45,3303.085,33.375,2
3,11.95,3237.2685,33.375,2
4,11.9,3144.5879999999997,33.375,2
5,12.45,3137.4094999999998,33.375,2
6,5.5,3276.566,33.375,2
7,22.3,3248.4435,33.375,2
8,0.5,2478.7915,33.375,2
9,12.05,2719.322,33.375,2
10,1.0,1497.7420000000002,33.375,2
11,0.0,1499.134,33.375,2
12,0.0,1498.458,33.375,2
13,0.0,1498.0575,33.375,2
14,0.0,1498.1605,33.375,2
15,0.0,1498.533,33.375,2
16,11.9,2207.841,33.375,2
17,11.9,2571.2375,33.375,2
18,11.5,2284.727,33.375,2
19,11.85,2338.8075,33.375,2
20,11.9,2218.3995,33.375,2
21,12.4,2187.392,33.375,2
22,11.9,2237.6715,33.375,2
23,39.25,3085.008,33.375,2
24,48.0,2472.3255,33.375,2
25,0.0,1856.4245,33.375,2
26,0.5,1496.598,33.375,2
27,0.0,1498.0575,33.375,2
28,0.5,1498.7265,33.375,2
29,0.0,1497.3875,33.375,2
30,0.0,1498.8805,33.375,2
31,0.0,1497.4615,33.375,2
