Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,8.6,2246.1235,33.4375,2
1,8.5,2424.8595,33.4375,2
2,8.5,2288.6175000000003,33.4375,2
3,41.0,2815.642,33.4375,2
4,12.05,2557.806,33.4375,2
5,5.05,2402.926,33.4375,2
6,8.9,2654.8965,33.4375,2
7,17.2,2451.201,33.4375,2
8,34.85,2855.8115,33.4375,2
9,8.6,2734.202,33.4375,2
10,0.0,2287.8005,33.4375,2
11,8.5,1944.335,33.4375,2
12,8.5,2003.0234999999998,33.4375,2
13,8.5,2837.6875,33.4375,2
14,0.0,1793.1385,33.4375,2
15,8.1,2476.5789999999997,33.4375,2
16,17.6,2435.4224999999997,33.4375,2
17,16.65,2444.7470000000003,33.4375,2
18,17.0,2452.687,33.4375,2
19,17.1,2499.564,33.4375,2
20,16.6,2541.6575000000003,33.4375,2
21,16.6,2464.5515,33.4375,2
22,17.1,2421.3585000000003,33.4375,2
23,8.1,2535.242,33.4375,2
24,22.5,2549.7075,33.4375,2
25,0.0,1676.9279999999999,33.4375,2
26,17.5,1992.9665,33.4375,2
27,0.0,1796.5095000000001,33.4375,2
28,0.0,1752.7894999999999,33.4375,2
29,0.0,2669.8205,33.4375,2
30,8.9,1932.3134999999997,33.4375,2
31,0.0,2623.3765000000003,33.4375,2
