Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,0.0,2382.143,35.125,2
1,7.0,3296.0465,35.125,2
2,40.8,3284.907,35.125,2
3,20.2,3297.3244999999997,35.125,2
4,20.7,3292.929,35.125,2
5,20.4,3294.661,35.125,2
6,24.65,3299.7015,35.125,2
7,37.55,3291.2595,35.125,2
8,20.4,2309.1605,35.125,2
9,19.9,3305.9894999999997,35.125,2
10,41.3,2448.8779999999997,35.125,2
11,18.7,3293.464,35.125,2
12,41.099999999999994,3296.225,35.125,2
13,31.5,2380.1555,35.125,2
14,22.65,2382.921,35.125,2
15,20.7,3301.8105,35.125,2
16,20.7,2378.4955,35.125,2
17,41.4,3299.876,35.125,2
18,22.7,3138.0739999999996,35.125,2
19,20.4,2619.7015,35.125,2
20,41.0,3290.5605,35.125,2
21,41.4,3293.902,35.125,2
22,41.4,3297.1440000000002,35.125,2
23,20.7,2451.3914999999997,35.125,2
24,0.0,2349.098,35.125,2
25,20.4,3294.136,35.125,2
26,0.0,2621.1305,35.125,2
27,34.1,3277.8599999999997,35.125,2
28,0.0,3299.8925,35.125,2
29,0.5,2382.3195,35.125,2
30,21.0,2363.8365,35.125,2
31,20.4,3019.438,35.125,2
