Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,40.8,2222.1815,32.875,2
1,44.9,2739.8165,32.875,2
2,46.7,2750.8215,32.875,2
3,23.45,2274.3375,32.875,2
4,22.95,2109.5545,32.875,2
5,23.45,2269.9025,32.875,2
6,23.25,2460.554,32.875,2
7,26.9,2260.2705,32.875,2
8,24.25,2025.0949999999998,32.875,2
9,23.75,2021.4285,32.875,2
10,35.0,2460.056,32.875,2
11,23.75,2064.8555,32.875,2
12,38.0,2160.666,32.875,2
13,23.25,2053.7780000000002,32.875,2
14,0.0,1801.313,32.875,2
15,23.25,2056.34,32.875,2
16,43.85,2450.0315,32.875,2
17,32.15,2593.0395,32.875,2
18,46.7,2798.449,32.875,2
19,47.2,2675.4565000000002,32.875,2
20,46.5,2393.145,32.875,2
21,46.45,2669.8329999999996,32.875,2
22,46.9,2673.532,32.875,2
23,45.45,2667.2465,32.875,2
24,0.0,1871.6315,32.875,2
25,0.5,1647.5365,32.875,2
26,0.0,2756.0060000000003,32.875,2
27,0.0,1659.6680000000001,32.875,2
28,0.0,2047.9895000000001,32.875,2
29,0.0,1646.196,32.875,2
30,23.5,2163.757,32.875,2
31,0.0,1650.393,32.875,2
