Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,7.55,2742.893,34.0,2
1,13.5,2133.2380000000003,34.0,2
2,7.0,1784.48,34.0,2
3,14.45,1940.208,34.0,2
4,7.5,1907.2075,34.0,2
5,6.55,1877.6950000000002,34.0,2
6,6.5,1759.4475,34.0,2
7,14.9,2017.2930000000001,34.0,2
8,0.0,1497.375,34.0,2
9,7.6,1773.218,34.0,2
10,7.05,1769.7835,34.0,2
11,6.5,2382.8105,34.0,2
12,7.45,1757.827,34.0,2
13,7.0,1764.1680000000001,34.0,2
14,0.0,1622.4,34.0,2
15,0.0,2382.798,34.0,2
16,18.95,2269.376,34.0,2
17,44.0,2217.3745,34.0,2
18,14.0,1903.5704999999998,34.0,2
19,14.4,1791.826,34.0,2
20,14.95,1887.238,34.0,2
21,13.5,2004.3345,34.0,2
22,13.55,1874.6255,34.0,2
23,14.5,1882.9065,34.0,2
24,18.5,1498.846,34.0,2
25,0.0,1499.504,34.0,2
26,0.0,1497.6625,34.0,2
27,7.45,2380.901,34.0,2
28,0.0,1585.5215,34.0,2
29,0.0,1858.3674999999998,34.0,2
30,7.5,1892.9755,34.0,2
31,23.5,2382.504,34.0,2
