Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,9.9,3303.5185,36.125,2
1,42.4,2324.9775,36.125,2
2,9.9,2755.3450000000003,36.125,2
3,9.5,2750.5125,36.125,2
4,18.9,2405.6365,36.125,2
5,9.5,2753.5615,36.125,2
6,9.9,2755.654,36.125,2
7,9.9,1901.3665,36.125,2
8,20.1,2754.157,36.125,2
9,0.0,1756.108,36.125,2
10,10.4,2385.2485,36.125,2
11,9.5,2389.258,36.125,2
12,25.75,2747.221,36.125,2
13,24.25,2473.4030000000002,36.125,2
14,10.0,2382.3435,36.125,2
15,0.0,2384.649,36.125,2
16,9.5,3294.87,36.125,2
17,17.15,2369.1035,36.125,2
18,19.4,2731.6865,36.125,2
19,19.9,2750.034,36.125,2
20,18.9,2386.085,36.125,2
21,19.0,2750.0525,36.125,2
22,19.3,2750.0429999999997,36.125,2
23,19.5,2739.8775,36.125,2
24,0.0,2746.4995,36.125,2
25,10.0,1880.519,36.125,2
26,10.0,2376.381,36.125,2
27,0.0,2377.337,36.125,2
28,9.5,2743.3019999999997,36.125,2
29,0.0,2472.9945,36.125,2
30,0.0,2380.0695,36.125,2
31,9.4,2341.79,36.125,2
