Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,32.8,2771.8545,33.875,2
1,10.5,2546.8955,33.875,2
2,10.55,1852.2775000000001,33.875,2
3,5.05,2024.2825,33.875,2
4,10.55,2184.64,33.875,2
5,10.45,2497.6825,33.875,2
6,9.4,1704.3000000000002,33.875,2
7,14.1,2471.017,33.875,2
8,17.15,1894.7930000000001,33.875,2
9,15.45,2760.1490000000003,33.875,2
10,9.0,1918.0495,33.875,2
11,9.6,2756.7655,33.875,2
12,14.149999999999999,1901.5145000000002,33.875,2
13,13.649999999999999,2768.42,33.875,2
14,52.7,2367.6265,33.875,2
15,12.5,3315.956,33.875,2
16,9.95,2805.4425,33.875,2
17,46.05,3384.123,33.875,2
18,5.5,2524.5375,33.875,2
19,10.5,2420.33,33.875,2
20,5.0,2781.2174999999997,33.875,2
21,9.0,3334.444,33.875,2
22,10.55,2432.406,33.875,2
23,5.0,3333.754,33.875,2
24,10.0,1886.4204999999997,33.875,2
25,9.95,2742.523,33.875,2
26,15.0,1887.5729999999999,33.875,2
27,11.5,2766.294,33.875,2
28,10.1,1885.8195,33.875,2
29,14.1,2764.2574999999997,33.875,2
30,11.45,2413.355,33.875,2
31,26.25,3329.7145,33.875,2
