Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,15.9,3227.4485000000004,34.375,2
1,18.3,2229.759,34.375,2
2,10.8,2332.8895,34.375,2
3,49.85,3022.02,34.375,2
4,17.4,1907.8535,34.375,2
5,11.75,2040.0169999999998,34.375,2
6,18.3,2324.282,34.375,2
7,10.45,2363.2259999999997,34.375,2
8,10.45,2474.0975,34.375,2
9,8.1,2044.9735,34.375,2
10,6.1,1648.4275,34.375,2
11,26.2,2381.156,34.375,2
12,5.5,2475.875,34.375,2
13,13.0,2052.8645,34.375,2
14,16.6,2768.715,34.375,2
15,14.6,2484.158,34.375,2
16,11.25,3071.761,34.375,2
17,16.25,3299.749,34.375,2
18,18.8,3299.3590000000004,34.375,2
19,14.45,2445.3605000000002,34.375,2
20,15.0,2878.1745,34.375,2
21,16.0,2966.9570000000003,34.375,2
22,18.3,3296.5825,34.375,2
23,10.05,2381.2264999999998,34.375,2
24,6.5,2508.498,34.375,2
25,10.95,2380.2735000000002,34.375,2
26,3.45,1972.0005,34.375,2
27,25.5,2377.371,34.375,2
28,9.95,2178.2264999999998,34.375,2
29,3.45,2984.6365,34.375,2
30,5.95,2686.6544999999996,34.375,2
31,40.75,3294.652,34.375,2
