Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,24.9,3138.6625,34.0625,2
1,16.0,2940.688,34.0625,2
2,18.1,2843.4260000000004,34.0625,2
3,16.1,2791.2219999999998,34.0625,2
4,16.0,3296.9085,34.0625,2
5,15.05,3299.017,34.0625,2
6,18.5,3275.214,34.0625,2
7,21.65,2799.8925,34.0625,2
8,19.1,2600.284,34.0625,2
9,36.4,2353.871,34.0625,2
10,26.75,2764.6525,34.0625,2
11,20.9,2185.5415000000003,34.0625,2
12,9.0,2822.6265,34.0625,2
13,14.850000000000001,3295.9215000000004,34.0625,2
14,20.4,2385.0895,34.0625,2
15,22.3,3307.2995,34.0625,2
16,14.850000000000001,3299.193,34.0625,2
17,18.7,3295.1530000000002,34.0625,2
18,16.45,3291.8525,34.0625,2
19,15.45,3306.1814999999997,34.0625,2
20,14.5,2986.063,34.0625,2
21,15.1,3297.7380000000003,34.0625,2
22,44.6,3299.379,34.0625,2
23,16.5,2807.685,34.0625,2
24,16.95,2589.6670000000004,34.0625,2
25,15.0,2385.746,34.0625,2
26,18.0,3301.6014999999998,34.0625,2
27,17.5,2398.1385,34.0625,2
28,18.7,1992.493,34.0625,2
29,47.95,3276.4335,34.0625,2
30,15.0,2217.8775,34.0625,2
31,16.1,3296.182,34.0625,2
