Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,6.45,1797.4915,36.3125,2
1,10.5,2474.705,36.3125,2
2,3.0,1798.3215,36.3125,2
3,7.5,1648.5935,36.3125,2
4,6.55,2410.0635,36.3125,2
5,3.45,1799.2694999999999,36.3125,2
6,3.0,1798.144,36.3125,2
7,6.5,1647.251,36.3125,2
8,3.5,1498.6405,36.3125,2
9,0.0,1499.3465,36.3125,2
10,0.0,1498.3995,36.3125,2
11,3.9,1958.805,36.3125,2
12,3.9,1496.9695,36.3125,2
13,3.5,1648.0169999999998,36.3125,2
14,0.0,1796.975,36.3125,2
15,48.5,2382.426,36.3125,2
16,6.45,2028.5394999999999,36.3125,2
17,43.0,2626.4519999999998,36.3125,2
18,6.95,1910.1245,36.3125,2
19,7.0,1451.9545,36.3125,2
20,6.45,1618.562,36.3125,2
21,6.0,1620.2385,36.3125,2
22,6.45,2014.147,36.3125,2
23,6.95,1807.61,36.3125,2
24,0.0,1497.6835,36.3125,2
25,1.0,1498.5819999999999,36.3125,2
26,0.0,1498.7485000000001,36.3125,2
27,0.0,1646.998,36.3125,2
28,0.0,1497.3065,36.3125,2
29,0.0,1971.135,36.3125,2
30,4.4,2462.995,36.3125,2
31,0.0,2378.993,36.3125,2
