Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,42.9,2402.0695,35.5625,2
1,22.0,3297.3864999999996,35.5625,2
2,42.9,3295.02,35.5625,2
3,21.7,3295.2664999999997,35.5625,2
4,43.15,3144.6395,35.5625,2
5,21.7,3297.545,35.5625,2
6,21.7,3227.3115,35.5625,2
7,28.8,3267.7475000000004,35.5625,2
8,21.7,2399.3265,35.5625,2
9,20.15,2752.0635,35.5625,2
10,21.5,2380.6745,35.5625,2
11,19.55,2281.782,35.5625,2
12,21.7,2283.2889999999998,35.5625,2
13,6.55,2278.6105,35.5625,2
14,22.2,2379.8615,35.5625,2
15,21.5,2382.5344999999998,35.5625,2
16,21.2,2720.3045,35.5625,2
17,43.7,3296.1904999999997,35.5625,2
18,43.4,3296.12,35.5625,2
19,43.65,3292.486,35.5625,2
20,21.7,3235.7690000000002,35.5625,2
21,44.2,3296.373,35.5625,2
22,43.65,3242.1065,35.5625,2
23,64.55,3279.5535,35.5625,2
24,0.0,2390.013,35.5625,2
25,22.2,2746.5855,35.5625,2
26,0.0,2379.181,35.5625,2
27,0.0,2385.5055,35.5625,2
28,0.0,2379.113,35.5625,2
29,23.25,2380.15,35.5625,2
30,0.0,2387.322,35.5625,2
31,0.0,2382.944,35.5625,2
