Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,6.55,2936.2889999999998,33.5625,2
1,7.0,2183.022,33.5625,2
2,6.5,2019.146,33.5625,2
3,47.5,2645.8905000000004,33.5625,2
4,9.5,2255.25,33.5625,2
5,4.5,3183.5874999999996,33.5625,2
6,6.95,2311.7825000000003,33.5625,2
7,7.5,3044.16,33.5625,2
8,52.5,2576.532,33.5625,2
9,11.05,3206.7745,33.5625,2
10,8.05,2479.52,33.5625,2
11,10.0,3102.3595,33.5625,2
12,33.7,3297.476,33.5625,2
13,7.45,2491.0860000000002,33.5625,2
14,5.05,1726.4569999999999,33.5625,2
15,10.05,3221.3745,33.5625,2
16,5.0,2444.2439999999997,33.5625,2
17,5.55,2089.942,33.5625,2
18,6.0,2081.2055,33.5625,2
19,12.9,2731.3255,33.5625,2
20,5.0,1774.2779999999998,33.5625,2
21,13.0,2831.0265,33.5625,2
22,5.05,2105.4094999999998,33.5625,2
23,6.0,2642.674,33.5625,2
24,10.5,2682.0505000000003,33.5625,2
25,8.05,2844.4939999999997,33.5625,2
26,9.5,3097.007,33.5625,2
27,8.05,2554.444,33.5625,2
28,29.15,3286.5885,33.5625,2
29,9.5,3170.1859999999997,33.5625,2
30,10.05,2789.941,33.5625,2
31,8.05,2871.605,33.5625,2
