Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,0.0,1648.871,35.5625,2
1,7.6,2476.413,35.5625,2
2,2.95,1799.0185000000001,35.5625,2
3,5.45,1648.5035,35.5625,2
4,2.95,1647.205,35.5625,2
5,3.0,1498.2355,35.5625,2
6,5.55,2146.7435,35.5625,2
7,2.55,2418.4335,35.5625,2
8,3.5,2383.7200000000003,35.5625,2
9,3.0,1632.0005,35.5625,2
10,2.5,2391.094,35.5625,2
11,5.55,1797.806,35.5625,2
12,0.0,1499.1275,35.5625,2
13,3.0,1647.005,35.5625,2
14,5.05,1796.9395,35.5625,2
15,5.5,1499.645,35.5625,2
16,3.0,1908.1245000000001,35.5625,2
17,42.0,2560.9235,35.5625,2
18,2.95,2272.5115,35.5625,2
19,0.0,1897.1999999999998,35.5625,2
20,3.0,1738.502,35.5625,2
21,0.0,1498.9180000000001,35.5625,2
22,0.0,2447.938,35.5625,2
23,3.0,2256.5935,35.5625,2
24,28.5,2375.4845,35.5625,2
25,5.5,1891.0615,35.5625,2
26,26.25,3297.9399999999996,35.5625,2
27,3.0,2295.9545,35.5625,2
28,3.05,1498.848,35.5625,2
29,5.55,1920.33,35.5625,2
30,2.55,2074.651,35.5625,2
31,0.5,1498.829,35.5625,2
