Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,0.0,1498.203,34.5625,2
1,0.0,1499.3165,34.5625,2
2,0.0,1647.9615,34.5625,2
3,0.0,1498.0785,34.5625,2
4,0.0,1497.4215,34.5625,2
5,0.0,1498.357,34.5625,2
6,0.0,1498.0365000000002,34.5625,2
7,0.0,1497.772,34.5625,2
8,23.25,2380.774,34.5625,2
9,0.0,1499.6255,34.5625,2
10,0.0,1499.0205,34.5625,2
11,0.0,1498.438,34.5625,2
12,0.0,2382.0625,34.5625,2
13,0.0,1498.3595,34.5625,2
14,0.5,2360.6245,34.5625,2
15,0.5,1648.1415,34.5625,2
16,0.0,1499.551,34.5625,2
17,0.0,1492.487,34.5625,2
18,0.0,1687.966,34.5625,2
19,0.0,1374.7345,34.5625,2
20,0.0,1336.3955,34.5625,2
21,0.0,1284.9834999999998,34.5625,2
22,0.0,1284.2285000000002,34.5625,2
23,0.0,1370.5315,34.5625,2
24,0.0,2380.2650000000003,34.5625,2
25,0.0,1498.4285,34.5625,2
26,0.0,1497.5320000000002,34.5625,2
27,1.5,1496.6554999999998,34.5625,2
28,50.0,2381.877,34.5625,2
29,0.0,1499.2215,34.5625,2
30,0.5,2379.88,34.5625,2
31,26.0,1883.9544999999998,34.5625,2
