Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,20.7,3291.6035,35.3125,2
1,54.95,3060.8940000000002,35.3125,2
2,19.2,3295.1345,35.3125,2
3,25.85,2379.2015,35.3125,2
4,17.6,3304.133,35.3125,2
5,24.55,3296.841,35.3125,2
6,16.95,3297.8145,35.3125,2
7,23.3,3286.9695,35.3125,2
8,15.2,3270.438,35.3125,2
9,24.75,1504.0575,35.3125,2
10,24.2,3297.5190000000002,35.3125,2
11,36.4,3006.725,35.3125,2
12,19.65,3020.0685000000003,35.3125,2
13,20.0,2383.21,35.3125,2
14,17.6,3295.5315,35.3125,2
15,33.5,2824.1045,35.3125,2
16,19.1,3295.6855,35.3125,2
17,21.700000000000003,3289.944,35.3125,2
18,18.35,3301.1245,35.3125,2
19,25.25,2549.6135,35.3125,2
20,18.15,3292.3424999999997,35.3125,2
21,21.4,3297.6925,35.3125,2
22,13.5,2950.047,35.3125,2
23,45.3,3283.9245,35.3125,2
24,23.6,3250.4049999999997,35.3125,2
25,34.6,1499.2585,35.3125,2
26,30.4,3297.5335,35.3125,2
27,23.0,2766.4494999999997,35.3125,2
28,21.4,2555.566,35.3125,2
29,45.75,2382.8505,35.3125,2
30,30.799999999999997,3293.3735,35.3125,2
31,18.6,2803.465,35.3125,2
