Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,45.35,3302.8639999999996,34.9375,2
1,12.3,2843.6025,34.9375,2
2,20.25,3306.5475,34.9375,2
3,16.9,3301.5969999999998,34.9375,2
4,15.1,3307.364,34.9375,2
5,21.9,3278.8045,34.9375,2
6,23.5,3120.827,34.9375,2
7,11.149999999999999,3303.695,34.9375,2
8,16.7,3304.089,34.9375,2
9,36.8,3299.9835,34.9375,2
10,5.55,3285.538,34.9375,2
11,12.6,2476.3535,34.9375,2
12,9.55,3305.105,34.9375,2
13,6.1,3309.6305,34.9375,2
14,23.6,2479.197,34.9375,2
15,9.55,3300.6405,34.9375,2
16,17.2,2496.3165,34.9375,2
17,20.05,3297.535,34.9375,2
18,15.1,2715.902,34.9375,2
19,32.45,3292.0474999999997,34.9375,2
20,7.0,3297.5155000000004,34.9375,2
21,9.65,3292.8145,34.9375,2
22,11.0,3296.6589999999997,34.9375,2
23,10.1,3280.843,34.9375,2
24,25.5,3286.2945,34.9375,2
25,11.2,3304.3155,34.9375,2
26,29.75,3286.9660000000003,34.9375,2
27,8.0,2472.7345,34.9375,2
28,27.55,3303.566,34.9375,2
29,14.5,3301.7235,34.9375,2
30,13.1,2774.315,34.9375,2
31,40.9,3285.046,34.9375,2
