Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,4.85,2382.503,37.1875,2
1,6.0,3307.7235,37.1875,2
2,5.95,2868.171,37.1875,2
3,10.5,3309.4080000000004,37.1875,2
4,18.7,2441.455,37.1875,2
5,10.1,2864.964,37.1875,2
6,42.8,3283.4965,37.1875,2
7,3.55,3308.548,37.1875,2
8,6.05,3288.1575000000003,37.1875,2
9,5.6,2085.0465,37.1875,2
10,3.05,2060.7515,37.1875,2
11,5.05,3300.1485000000002,37.1875,2
12,10.05,2687.3525,37.1875,2
13,2.5,3296.3525,37.1875,2
14,30.5,3299.0155000000004,37.1875,2
15,3.5,1797.3065,37.1875,2
16,5.0,2380.9925,37.1875,2
17,9.55,3310.692,37.1875,2
18,10.55,3302.7015,37.1875,2
19,16.0,3299.6495,37.1875,2
20,8.55,3297.6,37.1875,2
21,5.55,3287.4359999999997,37.1875,2
22,11.45,3296.003,37.1875,2
23,11.05,3304.7160000000003,37.1875,2
24,4.55,2984.991,37.1875,2
25,0.0,1656.6455,37.1875,2
26,0.0,2353.979,37.1875,2
27,4.6,3306.853,37.1875,2
28,0.0,2985.517,37.1875,2
29,28.2,3280.7659999999996,37.1875,2
30,23.5,3299.0985,37.1875,2
31,22.0,2343.785,37.1875,2
