Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.55,1971.6845,34.0,2
1,11.0,3303.4375,34.0,2
2,34.1,3277.337,34.0,2
3,9.5,3295.2945,34.0,2
4,18.2,3291.3019999999997,34.0,2
5,13.1,3297.306,34.0,2
6,14.2,3216.005,34.0,2
7,34.05,3299.9745,34.0,2
8,34.25,2749.8885,34.0,2
9,36.0,2389.112,34.0,2
10,15.1,2428.367,34.0,2
11,9.55,2809.846,34.0,2
12,18.5,3290.229,34.0,2
13,15.1,3284.0705,34.0,2
14,49.1,3279.9065,34.0,2
15,30.8,3286.861,34.0,2
16,13.9,2065.773,34.0,2
17,11.5,3299.3025,34.0,2
18,11.55,3300.0385,34.0,2
19,17.0,3252.0535,34.0,2
20,14.55,3291.098,34.0,2
21,11.1,3295.3815000000004,34.0,2
22,15.649999999999999,3293.549,34.0,2
23,34.25,3299.959,34.0,2
24,15.7,2749.8785,34.0,2
25,13.9,2384.804,34.0,2
26,16.6,3234.5389999999998,34.0,2
27,32.1,2982.5685000000003,34.0,2
28,11.1,3298.7375,34.0,2
29,52.95,2846.509,34.0,2
30,19.9,3293.17,34.0,2
31,17.0,3293.388,34.0,2
