Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,25.6,2568.3075,35.3125,2
1,26.5,3303.227,35.3125,2
2,45.65,3295.5,35.3125,2
3,25.65,3309.759,35.3125,2
4,26.65,2840.7960000000003,35.3125,2
5,25.1,3307.361,35.3125,2
6,24.2,3303.1255,35.3125,2
7,45.35,2750.2335000000003,35.3125,2
8,21.5,2374.655,35.3125,2
9,25.9,3308.4134999999997,35.3125,2
10,26.3,3304.94,35.3125,2
11,16.3,2898.488,35.3125,2
12,34.0,3305.344,35.3125,2
13,20.799999999999997,3297.9089999999997,35.3125,2
14,25.3,2875.8554999999997,35.3125,2
15,25.9,3267.132,35.3125,2
16,26.15,3300.84,35.3125,2
17,24.0,3294.867,35.3125,2
18,31.950000000000003,3251.471,35.3125,2
19,21.1,3297.727,35.3125,2
20,24.4,2794.9809999999998,35.3125,2
21,26.4,3291.803,35.3125,2
22,21.9,3298.8050000000003,35.3125,2
23,38.099999999999994,2716.8275000000003,35.3125,2
24,46.65,2365.262,35.3125,2
25,28.0,3298.0305,35.3125,2
26,24.05,3295.977,35.3125,2
27,58.0,2865.742,35.3125,2
28,23.5,3295.4965,35.3125,2
29,42.05,3290.9759999999997,35.3125,2
30,24.75,2853.7200000000003,35.3125,2
31,24.65,3299.038,35.3125,2
