Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.0,3239.5330000000004,35.0,2
1,21.5,2661.176,35.0,2
2,16.05,2657.9975,35.0,2
3,14.0,2468.8035,35.0,2
4,13.5,3290.399,35.0,2
5,31.95,2702.2285,35.0,2
6,16.0,3293.4044999999996,35.0,2
7,16.6,2500.7945,35.0,2
8,18.0,2848.8680000000004,35.0,2
9,31.6,3297.4285,35.0,2
10,35.5,3295.973,35.0,2
11,38.5,3303.7250000000004,35.0,2
12,19.0,3292.2065000000002,35.0,2
13,20.5,3299.2709999999997,35.0,2
14,18.0,2868.147,35.0,2
15,32.6,3302.923,35.0,2
16,17.8,3256.2855,35.0,2
17,13.5,2651.542,35.0,2
18,19.9,2656.1075,35.0,2
19,15.45,2655.011,35.0,2
20,16.1,3300.1025,35.0,2
21,35.9,2655.9570000000003,35.0,2
22,17.6,3304.0834999999997,35.0,2
23,55.55,2384.7084999999997,35.0,2
24,16.1,2841.3655,35.0,2
25,14.45,3297.6405,35.0,2
26,19.9,3294.828,35.0,2
27,16.05,3288.95,35.0,2
28,17.0,2733.9984999999997,35.0,2
29,25.5,3298.91,35.0,2
30,36.7,2867.1655,35.0,2
31,17.299999999999997,3298.8145,35.0,2
