Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.1,3306.3230000000003,34.625,2
1,17.0,3290.239,34.625,2
2,20.6,3299.14,34.625,2
3,19.9,3303.4120000000003,34.625,2
4,40.2,3298.3175,34.625,2
5,38.650000000000006,1686.0545000000002,34.625,2
6,20.25,3301.339,34.625,2
7,23.95,2475.14,34.625,2
8,25.35,2383.382,34.625,2
9,15.0,2389.206,34.625,2
10,29.4,3290.4015,34.625,2
11,16.45,2477.3745,34.625,2
12,20.0,2387.4635,34.625,2
13,16.6,3305.67,34.625,2
14,37.55,2460.9425,34.625,2
15,31.3,3294.1189999999997,34.625,2
16,16.1,3299.4915,34.625,2
17,26.1,3297.38,34.625,2
18,27.950000000000003,3297.7475,34.625,2
19,23.05,3295.8505,34.625,2
20,16.0,3298.375,34.625,2
21,34.65,2379.6275,34.625,2
22,20.5,3300.616,34.625,2
23,26.6,2899.1710000000003,34.625,2
24,20.0,2382.193,34.625,2
25,17.55,2380.6585,34.625,2
26,17.6,3301.774,34.625,2
27,25.95,2473.3145,34.625,2
28,41.5,2380.949,34.625,2
29,15.75,3298.749,34.625,2
30,9.0,2468.6695,34.625,2
31,28.95,3279.4595,34.625,2
