Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,8.75,1883.2310000000002,36.0625,2
1,7.65,1853.851,36.0625,2
2,27.35,1797.1219999999998,36.0625,2
3,7.2,2786.3935,36.0625,2
4,35.15,2395.2625,36.0625,2
5,0.0,2385.2145,36.0625,2
6,54.65,3280.8824999999997,36.0625,2
7,14.75,1554.388,36.0625,2
8,22.45,2718.2425000000003,36.0625,2
9,12.15,2387.707,36.0625,2
10,7.15,1899.4969999999998,36.0625,2
11,28.0,1980.691,36.0625,2
12,11.7,1584.531,36.0625,2
13,5.5,1548.1799999999998,36.0625,2
14,15.7,2420.5355,36.0625,2
15,10.75,3297.2704999999996,36.0625,2
16,0.5,1949.143,36.0625,2
17,7.6,2450.2415,36.0625,2
18,0.0,2139.286,36.0625,2
19,6.65,2444.705,36.0625,2
20,0.0,2428.0995,36.0625,2
21,7.65,2379.955,36.0625,2
22,0.0,3300.9945,36.0625,2
23,1.5,2481.3365,36.0625,2
24,7.15,2461.48,36.0625,2
25,10.7,2380.8755,36.0625,2
26,14.75,1680.812,36.0625,2
27,10.2,2379.9605,36.0625,2
28,7.6,2497.5145,36.0625,2
29,14.2,1673.554,36.0625,2
30,7.65,2488.041,36.0625,2
31,16.5,3296.45,36.0625,2
