Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,47.05,2362.649,36.9375,2
1,8.4,2580.6205,36.9375,2
2,8.4,2892.513,36.9375,2
3,16.8,2997.913,36.9375,2
4,11.5,3044.505,36.9375,2
5,16.1,2748.5024999999996,36.9375,2
6,8.0,2644.4435000000003,36.9375,2
7,16.4,2667.3154999999997,36.9375,2
8,13.7,2820.1105,36.9375,2
9,18.4,2608.154,36.9375,2
10,4.95,3283.608,36.9375,2
11,0.0,1637.1455,36.9375,2
12,16.1,2406.689,36.9375,2
13,34.25,2472.301,36.9375,2
14,15.0,2427.2145,36.9375,2
15,16.5,2412.1755,36.9375,2
16,0.0,2380.1285,36.9375,2
17,16.1,2433.7675,36.9375,2
18,8.5,2827.3940000000002,36.9375,2
19,2.55,3031.474,36.9375,2
20,7.45,2995.1645,36.9375,2
21,8.0,2799.8990000000003,36.9375,2
22,16.4,2781.583,36.9375,2
23,8.0,2623.7635,36.9375,2
24,2.5,2554.878,36.9375,2
25,0.0,2745.8195,36.9375,2
26,29.0,3297.21,36.9375,2
27,23.5,1634.7730000000001,36.9375,2
28,5.55,2348.239,36.9375,2
29,7.0,2474.0775000000003,36.9375,2
30,12.5,2958.7129999999997,36.9375,2
31,0.0,2986.457,36.9375,2
