Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,30.2,2990.56,35.0625,2
1,20.65,2396.16,35.0625,2
2,38.8,3166.6465,35.0625,2
3,20.0,2389.3875,35.0625,2
4,19.6,2776.0164999999997,35.0625,2
5,16.5,3313.4475,35.0625,2
6,19.5,3307.86,35.0625,2
7,40.6,1900.761,35.0625,2
8,23.5,1863.79,35.0625,2
9,32.9,2733.0495,35.0625,2
10,33.95,2752.732,35.0625,2
11,47.25,2613.932,35.0625,2
12,19.5,2757.692,35.0625,2
13,25.9,1914.59,35.0625,2
14,19.1,3250.4365,35.0625,2
15,19.0,2706.1544999999996,35.0625,2
16,27.049999999999997,3292.293,35.0625,2
17,19.3,2422.7619999999997,35.0625,2
18,18.9,2977.3109999999997,35.0625,2
19,19.0,2424.949,35.0625,2
20,18.9,3299.6440000000002,35.0625,2
21,22.4,3298.6205,35.0625,2
22,18.4,3072.3914999999997,35.0625,2
23,35.6,2420.421,35.0625,2
24,19.4,1901.1845,35.0625,2
25,21.9,3264.7905,35.0625,2
26,20.15,2816.831,35.0625,2
27,19.9,2759.7005,35.0625,2
28,38.1,2795.36,35.0625,2
29,18.5,1934.82,35.0625,2
30,21.5,2799.5074999999997,35.0625,2
31,31.5,3030.534,35.0625,2
