Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,37.15,2767.8865,35.5625,2
1,15.25,2248.684,35.5625,2
2,22.9,2741.649,35.5625,2
3,15.55,2365.5550000000003,35.5625,2
4,18.4,2495.628,35.5625,2
5,17.5,2248.5675,35.5625,2
6,23.05,3264.892,35.5625,2
7,19.8,2632.7290000000003,35.5625,2
8,23.3,2239.3905,35.5625,2
9,12.5,3206.197,35.5625,2
10,50.0,2775.2,35.5625,2
11,15.5,3063.2195,35.5625,2
12,14.05,3267.2725,35.5625,2
13,19.4,3273.6475,35.5625,2
14,22.5,2262.94,35.5625,2
15,19.0,3270.88,35.5625,2
16,31.7,2717.297,35.5625,2
17,17.5,2183.0265,35.5625,2
18,53.5,2708.9089999999997,35.5625,2
19,19.5,2370.512,35.5625,2
20,13.5,2774.3235,35.5625,2
21,18.0,2206.8765,35.5625,2
22,17.5,3283.935,35.5625,2
23,13.649999999999999,2697.4015,35.5625,2
24,27.85,1839.6525000000001,35.5625,2
25,16.9,2288.6515,35.5625,2
26,13.350000000000001,2793.8115,35.5625,2
27,12.649999999999999,2818.779,35.5625,2
28,30.200000000000003,3289.3045,35.5625,2
29,58.55,3268.2575,35.5625,2
30,12.55,2174.8779999999997,35.5625,2
31,17.0,3253.7945,35.5625,2
