Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,23.4,3040.3599999999997,34.4375,2
1,23.549999999999997,2958.9155,34.4375,2
2,18.1,3295.8395,34.4375,2
3,30.5,3294.8705,34.4375,2
4,25.5,3298.6475,34.4375,2
5,17.5,3299.4205,34.4375,2
6,18.9,3298.722,34.4375,2
7,23.25,2962.5654999999997,34.4375,2
8,60.5,3300.005,34.4375,2
9,24.45,3298.6045,34.4375,2
10,22.35,3256.5065000000004,34.4375,2
11,39.6,2939.5924999999997,34.4375,2
12,34.5,3230.2975,34.4375,2
13,21.3,3299.9295,34.4375,2
14,40.75,3255.6684999999998,34.4375,2
15,19.4,2954.2155000000002,34.4375,2
16,21.4,3046.5460000000003,34.4375,2
17,19.8,2962.6795,34.4375,2
18,21.0,3296.2525,34.4375,2
19,52.65,3294.8630000000003,34.4375,2
20,20.3,3298.6440000000002,34.4375,2
21,19.5,3298.7529999999997,34.4375,2
22,18.4,3298.6235,34.4375,2
23,17.6,2966.116,34.4375,2
24,16.85,3300.007,34.4375,2
25,24.9,3298.6040000000003,34.4375,2
26,16.4,3258.7520000000004,34.4375,2
27,26.25,2957.09,34.4375,2
28,14.2,3233.913,34.4375,2
29,21.65,3299.926,34.4375,2
30,38.15,3257.856,34.4375,2
31,58.95,2957.6375,34.4375,2
