Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,21.6,2509.2529999999997,35.375,2
1,37.65,2781.4880000000003,35.375,2
2,31.049999999999997,2506.6245,35.375,2
3,24.95,2734.3424999999997,35.375,2
4,25.8,2939.7524999999996,35.375,2
5,16.5,2509.1205,35.375,2
6,19.2,2616.5935,35.375,2
7,20.15,2835.014,35.375,2
8,17.8,2757.2445,35.375,2
9,21.3,2632.0784999999996,35.375,2
10,14.25,2760.509,35.375,2
11,17.8,3011.8360000000002,35.375,2
12,17.4,2488.263,35.375,2
13,5.55,2680.43,35.375,2
14,4.95,2531.8334999999997,35.375,2
15,16.4,3011.9494999999997,35.375,2
16,14.850000000000001,2451.7785000000003,35.375,2
17,9.0,2615.464,35.375,2
18,21.0,2563.8100000000004,35.375,2
19,24.75,2679.238,35.375,2
20,38.300000000000004,3164.2945,35.375,2
21,20.9,2585.2385,35.375,2
22,24.75,2621.66,35.375,2
23,19.35,2963.3355,35.375,2
24,16.45,2451.62,35.375,2
25,46.55,2762.3959999999997,35.375,2
26,4.0,2790.5654999999997,35.375,2
27,37.699999999999996,2999.713,35.375,2
28,16.5,2460.8405,35.375,2
29,30.0,2980.9505,35.375,2
30,16.45,2676.999,35.375,2
31,51.75,3102.9094999999998,35.375,2
