Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,24.85,2941.4044999999996,33.6875,2
1,17.0,2810.2635,33.6875,2
2,30.0,2824.4525000000003,33.6875,2
3,19.6,2683.456,33.6875,2
4,16.65,2512.0995,33.6875,2
5,17.8,2676.9120000000003,33.6875,2
6,17.95,2722.401,33.6875,2
7,27.299999999999997,2802.0135,33.6875,2
8,34.4,2852.875,33.6875,2
9,34.8,2884.401,33.6875,2
10,16.95,2677.047,33.6875,2
11,13.45,3077.062,33.6875,2
12,7.6,2958.636,33.6875,2
13,19.9,2703.3645,33.6875,2
14,14.5,2660.4835000000003,33.6875,2
15,16.5,2600.7015,33.6875,2
16,51.6,2908.173,33.6875,2
17,25.6,2928.489,33.6875,2
18,18.15,2675.745,33.6875,2
19,15.5,2562.5119999999997,33.6875,2
20,19.1,2503.655,33.6875,2
21,22.7,2787.901,33.6875,2
22,22.6,2808.7135,33.6875,2
23,22.0,2774.054,33.6875,2
24,16.65,2873.554,33.6875,2
25,14.649999999999999,2679.945,33.6875,2
26,14.0,2580.993,33.6875,2
27,46.0,3157.6710000000003,33.6875,2
28,22.1,2803.2415,33.6875,2
29,14.5,2690.0555,33.6875,2
30,34.55,2747.421,33.6875,2
31,16.5,2623.331,33.6875,2
