Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.95,2741.517,35.6875,2
1,21.6,2947.139,35.6875,2
2,23.2,2539.5265,35.6875,2
3,21.8,2696.882,35.6875,2
4,19.5,2892.4995,35.6875,2
5,19.299999999999997,3297.1045,35.6875,2
6,50.95,2606.345,35.6875,2
7,23.85,3272.768,35.6875,2
8,45.9,1723.5349999999999,35.6875,2
9,22.6,2600.1185,35.6875,2
10,30.25,2699.8755,35.6875,2
11,21.85,2473.605,35.6875,2
12,38.6,3299.82,35.6875,2
13,32.5,3228.6725,35.6875,2
14,19.299999999999997,3298.4655000000002,35.6875,2
15,23.15,3077.639,35.6875,2
16,22.7,2738.4179999999997,35.6875,2
17,56.0,3207.2105,35.6875,2
18,22.7,2732.6710000000003,35.6875,2
19,21.95,2872.0045,35.6875,2
20,23.4,3248.5460000000003,35.6875,2
21,19.0,3244.4735,35.6875,2
22,19.4,2632.4645,35.6875,2
23,25.0,2861.4595,35.6875,2
24,17.2,1935.9975,35.6875,2
25,20.5,2603.857,35.6875,2
26,21.15,2850.663,35.6875,2
27,23.85,2579.8199999999997,35.6875,2
28,21.75,3298.294,35.6875,2
29,15.75,2488.1735,35.6875,2
30,22.9,3292.5305,35.6875,2
31,20.6,3064.3025,35.6875,2
